permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
9025060,3,additions alterations or repairs,1990-12-07T00:00:00.000,1582,040G,1990-12-07T00:00:00.000,1991-01-02T00:00:00.000,1990-12-20T00:00:00.000,1991-01-07T00:00:00.000,complete,1991-01-07T00:00:00.000,610,40th,Av,94121.0,1 family dwelling,1 family dwelling,1.0,1.0,200.0,,N,Y,1.0,Outer Richmond,317963105451,2025-08-07T23:55:01.000,POINT (-122.50036523 37.77716137),eas_address_point
9025062,3,additions alterations or repairs,1990-12-07T00:00:00.000,3778,001D,1990-12-07T00:00:00.000,1991-01-22T00:00:00.000,1991-01-03T00:00:00.000,1991-01-25T00:00:00.000,complete,1991-01-25T00:00:00.000,731,Bryant,St,94107.0,"warehouse,no frnitur","warehouse,no frnitur",0.0,0.0,9000.0,,N,Y,6.0,South of Market,317964167431,2025-08-07T23:55:01.000,POINT (-122.400750665 37.777023683),eas_address_point
9025064,3,additions alterations or repairs,1990-12-07T00:00:00.000,1814,011,1990-12-07T00:00:00.000,1991-02-04T00:00:00.000,1991-02-04T00:00:00.000,1992-08-28T00:00:00.000,complete,1992-08-28T00:00:00.000,1455,39th,Av,94122.0,1 family dwelling,1 family dwelling,1.0,1.0,45000.0,,N,Y,4.0,Sunset/Parkside,317967115469,2025-08-07T23:55:01.000,POINT (-122.49868065 37.75970741),eas_address_point
9025067,3,additions alterations or repairs,1990-12-07T00:00:00.000,2355,010,1990-12-07T00:00:00.000,1991-02-04T00:00:00.000,1991-01-23T00:00:00.000,1991-07-29T00:00:00.000,complete,1991-07-29T00:00:00.000,1626,Taraval,St,94116.0,retail sales,retail sales,0.0,0.0,1500.0,,N,Y,4.0,Sunset/Parkside,317969132349,2025-08-07T23:55:01.000,POINT (-122.483745371 37.74294345),eas_address_point
9025070,3,additions alterations or repairs,1990-12-07T00:00:00.000,0294,008,1990-12-07T00:00:00.000,1991-01-02T00:00:00.000,1990-12-31T00:00:00.000,1991-06-13T00:00:00.000,complete,1991-06-13T00:00:00.000,228,Post,St,94108.0,office,office,0.0,0.0,48500.0,,N,,3.0,Financial District/South Beach,317973299401,2025-08-07T23:55:01.000,POINT (-122.40592081 37.788879494),eas_address_point
9025070,3,additions alterations or repairs,1990-12-07T00:00:00.000,0294,008,1990-12-07T00:00:00.000,1991-01-02T00:00:00.000,1990-12-31T00:00:00.000,1991-06-13T00:00:00.000,complete,1991-06-13T00:00:00.000,228,Post,St,94108.0,office,office,0.0,0.0,48500.0,,N,Y,3.0,Financial District/South Beach,31797267131,2025-08-07T23:55:01.000,POINT (-122.40592081 37.788879494),eas_address_point
9025074,3,additions alterations or repairs,1990-12-07T00:00:00.000,3596,082,1990-12-07T00:00:00.000,1990-12-14T00:00:00.000,1990-12-12T00:00:00.000,1991-05-09T00:00:00.000,complete,1991-05-09T00:00:00.000,3572,20th,St,94110.0,2 family dwelling,2 family dwelling,2.0,2.0,5000.0,,N,Y,9.0,Mission,317978160845,2025-08-07T23:55:01.000,POINT (-122.420647221 37.758743212),eas_address_point
9025075S,3,additions alterations or repairs,1990-12-07T00:00:00.000,2114,014,1990-12-07T00:00:00.000,1991-09-27T00:00:00.000,1991-09-27T00:00:00.000,1992-06-11T00:00:00.000,complete,1992-06-11T00:00:00.000,1983,20th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,85000.0,,N,Y,4.0,Sunset/Parkside,317979126306,2025-08-07T23:55:01.000,POINT (-122.47756892 37.75080986),eas_address_point
9025078,3,additions alterations or repairs,1990-12-07T00:00:00.000,1595,018,1990-12-07T00:00:00.000,1991-01-18T00:00:00.000,1991-01-14T00:00:00.000,1991-02-21T00:00:00.000,complete,1991-02-21T00:00:00.000,755,La Playa,,94121.0,apartments,apartments,3.0,3.0,1.0,,N,Y,1.0,Outer Richmond,780108371554,2025-08-07T23:55:01.000,POINT (-122.510371192 37.774172566),eas_address_point
9025081,3,additions alterations or repairs,1990-12-07T00:00:00.000,1743,006,1990-12-07T00:00:00.000,1991-01-17T00:00:00.000,1991-01-17T00:00:00.000,1991-03-20T00:00:00.000,complete,1991-03-20T00:00:00.000,1231,07th,Av,94122.0,2 family dwelling,2 family dwelling,2.0,2.0,5000.0,,N,Y,7.0,Inner Sunset,780109112523,2025-08-07T23:55:01.000,POINT (-122.46458324 37.765291351),eas_address_point
9025082,8,otc alterations permit,1990-12-07T00:00:00.000,0516,006,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-04-29T00:00:00.000,complete,1991-04-29T00:00:00.000,3027,Webster,St,94123.0,1 family dwelling,1 family dwelling,0.0,0.0,4800.0,,N,Y,2.0,Marina,31798372674,2025-08-07T23:55:01.000,POINT (-122.434329876 37.798579428),eas_address_point
9025083,8,otc alterations permit,1990-12-07T00:00:00.000,0227,021,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-02-26T00:00:00.000,complete,1991-02-26T00:00:00.000,610,Kearny,St,94108.0,office,office,0.0,0.0,6500.0,,N,Y,3.0,Chinatown,31798463298,2025-08-07T23:55:01.000,POINT (-122.404455101 37.79380245),eas_address_point
9025084,8,otc alterations permit,1990-12-07T00:00:00.000,0548,034,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-01-30T00:00:00.000,complete,1991-01-30T00:00:00.000,1372,Green,St,94109.0,1 family dwelling,1 family dwelling,1.0,1.0,7961.0,,N,Y,3.0,Russian Hill,317985256196,2025-08-07T23:55:01.000,POINT (-122.42173168 37.798101826),eas_address_point
9025085,8,otc alterations permit,1990-12-07T00:00:00.000,0955,025,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-04-29T00:00:00.000,complete,1991-04-29T00:00:00.000,2757,Green,St,94123.0,1 family dwelling,1 family dwelling,1.0,1.0,17056.0,,N,Y,2.0,Pacific Heights,31798685309,2025-08-07T23:55:01.000,POINT (-122.444452953 37.794707657),eas_address_point
9025086,8,otc alterations permit,1990-12-07T00:00:00.000,4099,026,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-06-12T00:00:00.000,complete,1991-06-12T00:00:00.000,695,Arkansas,St,94107.0,1 family dwelling,1 family dwelling,1.0,1.0,5485.0,,N,Y,10.0,Potrero Hill,317987170553,2025-08-07T23:55:01.000,POINT (-122.397607068 37.757537469),eas_address_point
9025087,8,otc alterations permit,1990-12-07T00:00:00.000,2504A,001U,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-07-29T00:00:00.000,2781,35th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,5900.0,,N,Y,4.0,Sunset/Parkside,317988138078,2025-08-07T23:55:01.000,POINT (-122.49271667 37.73536392),eas_address_point
9025089,8,otc alterations permit,1990-12-07T00:00:00.000,5354A,007,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-02-20T00:00:00.000,complete,1991-02-20T00:00:00.000,348,Thornton,Av,94124.0,1 family dwelling,1 family dwelling,1.0,1.0,4200.0,,N,Y,10.0,Bayview Hunters Point,317990180464,2025-08-07T23:55:01.000,POINT (-122.395812608 37.731367465),eas_address_point
9025090,8,otc alterations permit,1990-12-07T00:00:00.000,6120,005,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-05-03T00:00:00.000,complete,1991-05-03T00:00:00.000,636,Girard,St,94134.0,1 family dwelling,1 family dwelling,1.0,1.0,3422.0,0.0,N,Y,9.0,Portola,317991196547,2025-08-07T23:55:01.000,POINT (-122.403691461 37.724395391),eas_address_point
9025092,8,otc alterations permit,1990-12-07T00:00:00.000,0875,002A,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-06-17T00:00:00.000,412,Duboce,Av,94117.0,2 family dwelling,2 family dwelling,0.0,0.0,9000.0,,N,,8.0,Hayes Valley,317994284117,2025-08-07T23:55:01.000,POINT (-122.430155631 37.769595159),eas_address_point
9025093,8,otc alterations permit,1990-12-07T00:00:00.000,1918,011,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-04-05T00:00:00.000,complete,1991-04-05T00:00:00.000,1655,25th,Av,94122.0,1 family dwelling,1 family dwelling,0.0,0.0,2370.0,,N,Y,4.0,Sunset/Parkside,317995120376,2025-08-07T23:55:01.000,POINT (-122.483419186 37.75664147),eas_address_point
9025094,8,otc alterations permit,1990-12-07T00:00:00.000,6341,019C,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-03-12T00:00:00.000,complete,1991-03-12T00:00:00.000,787,Edinburgh,St,94112.0,1 family dwelling,1 family dwelling,0.0,0.0,3650.0,0.0,N,Y,11.0,Excelsior,317996201316,2025-08-07T23:55:01.000,POINT (-122.435115145 37.716668652),eas_address_point
9025095,8,otc alterations permit,1990-12-07T00:00:00.000,7126B,028,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-09-26T00:00:00.000,complete,1991-09-26T00:00:00.000,61,Kempton,Av,94132.0,1 family dwelling,1 family dwelling,0.0,0.0,3480.0,,N,Y,7.0,Oceanview/Merced/Ingleside,317997222597,2025-08-07T23:55:01.000,POINT (-122.468222137 37.711745659),eas_address_point
9025096,8,otc alterations permit,1990-12-07T00:00:00.000,0954,015,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-03-01T00:00:00.000,complete,1991-03-01T00:00:00.000,2652,Broderick,St,94123.0,2 family dwelling,2 family dwelling,0.0,0.0,7500.0,,N,Y,2.0,Pacific Heights,31799885277,2025-08-07T23:55:01.000,POINT (-122.443232852 37.794937907),eas_address_point
9025097,8,otc alterations permit,1990-12-07T00:00:00.000,0251,018,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-07-29T00:00:00.000,1030,Hyde,St,94109.0,retail sales,retail sales,0.0,0.0,5750.0,,N,Y,3.0,Nob Hill,318000233272,2025-08-07T23:55:01.000,POINT (-122.417064207 37.790480275),eas_address_point
9025097,8,otc alterations permit,1990-12-07T00:00:00.000,0251,018,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-07-29T00:00:00.000,1030,Hyde,St,94109.0,retail sales,retail sales,0.0,0.0,5750.0,,N,,3.0,Nob Hill,318001296513,2025-08-07T23:55:01.000,POINT (-122.417064207 37.790480275),eas_address_point
9025097,8,otc alterations permit,1990-12-07T00:00:00.000,0251,018,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-07-29T00:00:00.000,1030,Hyde,St,94109.0,retail sales,retail sales,0.0,0.0,5750.0,,N,,3.0,Nob Hill,318002297349,2025-08-07T23:55:01.000,POINT (-122.417064207 37.790480275),eas_address_point
9025098,8,otc alterations permit,1990-12-07T00:00:00.000,2767,022,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-01-28T00:00:00.000,complete,1991-01-28T00:00:00.000,531,Douglass,St,94114.0,1 family dwelling,1 family dwelling,0.0,0.0,8000.0,,N,Y,8.0,Noe Valley,780111371555,2025-08-07T23:55:01.000,POINT (-122.438519398 37.755012848),eas_address_point
9025099,8,otc alterations permit,1990-12-07T00:00:00.000,1628,014,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-05-31T00:00:00.000,complete,1991-05-31T00:00:00.000,1522,Cabrillo,St,94118.0,2 family dwelling,2 family dwelling,2.0,2.0,6000.0,,N,Y,1.0,Outer Richmond,780112371556,2025-08-07T23:55:01.000,POINT (-122.475155048 37.775125603),eas_address_point
9025100,8,otc alterations permit,1990-12-07T00:00:00.000,0582,024,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-06-07T00:00:00.000,2635,Fillmore,St,94115.0,apartments,apartments,0.0,0.0,16300.0,,N,Y,2.0,Pacific Heights,318004235625,2025-08-07T23:55:01.000,POINT (-122.435077377 37.793855702),eas_address_point
9025103,8,otc alterations permit,1990-12-07T00:00:00.000,0997,021,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-03-19T00:00:00.000,3363,Washington,St,94118.0,1 family dwelling,1 family dwelling,1.0,1.0,5100.0,,N,Y,2.0,Presidio Heights,31800686473,2025-08-07T23:55:01.000,POINT (-122.448208959 37.789560223),eas_address_point
9025105,8,otc alterations permit,1990-12-07T00:00:00.000,7064A,012,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-01-01T00:00:00.000,complete,1991-01-01T00:00:00.000,2650,Alemany,Bl,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,5200.0,,N,Y,11.0,Outer Mission,318007219951,2025-08-07T23:55:01.000,POINT (-122.448353327 37.714451346),eas_address_point
9025106,8,otc alterations permit,1990-12-07T00:00:00.000,5464,023,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-14T00:00:00.000,complete,1990-12-14T00:00:00.000,312,Salinas,Av,94124.0,1 family dwelling,1 family dwelling,1.0,1.0,3000.0,,N,Y,10.0,Bayview Hunters Point,318008182630,2025-08-07T23:55:01.000,POINT (-122.39925133 37.721552613),eas_address_point
9025107,8,otc alterations permit,1990-12-07T00:00:00.000,3502,057,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-04-16T00:00:00.000,complete,1991-04-16T00:00:00.000,67,Pearl,St,94103.0,2 family dwelling,2 family dwelling,2.0,2.0,3400.0,,N,Y,8.0,Mission,780114369223,2025-08-07T23:55:01.000,POINT (-122.423671433 37.770388325),eas_address_point
9025109,3,additions alterations or repairs,1990-12-07T00:00:00.000,0259,026,1990-12-07T00:00:00.000,1991-01-28T00:00:00.000,1991-01-23T00:00:00.000,1992-01-31T00:00:00.000,complete,1992-01-31T00:00:00.000,555,California,St,94104.0,office,office,0.0,0.0,150000.0,190800.0,N,,3.0,Financial District/South Beach,318023298587,2025-08-07T23:55:01.000,POINT (-122.403518141 37.792579585),eas_address_point
9025109,3,additions alterations or repairs,1990-12-07T00:00:00.000,0259,026,1990-12-07T00:00:00.000,1991-01-28T00:00:00.000,1991-01-23T00:00:00.000,1992-01-31T00:00:00.000,complete,1992-01-31T00:00:00.000,555,California,St,94104.0,office,office,0.0,0.0,150000.0,190800.0,N,Y,3.0,Financial District/South Beach,31802266052,2025-08-07T23:55:01.000,POINT (-122.403518141 37.792579585),eas_address_point
9025110,8,otc alterations permit,1990-12-07T00:00:00.000,0935,017,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-01-29T00:00:00.000,complete,1991-01-29T00:00:00.000,2435,Chestnut,St,94123.0,2 family dwelling,2 family dwelling,2.0,2.0,4800.0,,N,Y,2.0,Marina,31802484652,2025-08-07T23:55:01.000,POINT (-122.443466504 37.799613706),eas_address_point
9025112,3,additions alterations or repairs,1990-12-07T00:00:00.000,0264,004,1990-12-07T00:00:00.000,1990-12-18T00:00:00.000,1990-12-12T00:00:00.000,,expired,1992-01-13T00:00:00.000,1,California,St,94111.0,office,office,0.0,0.0,9000.0,,N,Y,3.0,Financial District/South Beach,31802766082,2025-08-07T23:55:01.000,POINT (-122.397043036 37.793213746),eas_address_point
9025113,3,additions alterations or repairs,1990-12-07T00:00:00.000,0208,026,1990-12-07T00:00:00.000,1990-12-27T00:00:00.000,1990-12-21T00:00:00.000,1991-06-14T00:00:00.000,complete,1991-06-14T00:00:00.000,601,Montgomery,St,94111.0,office,office,0.0,0.0,8300.0,,N,Y,3.0,Chinatown,31802862299,2025-08-07T23:55:01.000,POINT (-122.403526897 37.794836064),eas_address_point
9025114,3,additions alterations or repairs,1990-12-07T00:00:00.000,0208,026,1990-12-07T00:00:00.000,1990-12-27T00:00:00.000,1990-12-21T00:00:00.000,1991-06-14T00:00:00.000,complete,1991-06-14T00:00:00.000,601,Montgomery,St,94111.0,office,office,0.0,0.0,21100.0,,N,Y,3.0,Chinatown,31802962299,2025-08-07T23:55:01.000,POINT (-122.403526897 37.794836064),eas_address_point
9025116,3,additions alterations or repairs,1990-12-07T00:00:00.000,0309,023,1990-12-07T00:00:00.000,,1991-01-02T00:00:00.000,,cancelled,1991-07-15T00:00:00.000,259,Post,St,94108.0,office,office,0.0,0.0,500.0,,N,,3.0,Financial District/South Beach,318033300404,2025-08-07T23:55:01.000,POINT (-122.406286567 37.788451845),eas_address_point
9025116,3,additions alterations or repairs,1990-12-07T00:00:00.000,0309,023,1990-12-07T00:00:00.000,,1991-01-02T00:00:00.000,,cancelled,1991-07-15T00:00:00.000,259,Post,St,94108.0,office,office,0.0,0.0,500.0,,N,Y,3.0,Financial District/South Beach,31803269291,2025-08-07T23:55:01.000,POINT (-122.406286567 37.788451845),eas_address_point
9025118,8,otc alterations permit,1990-12-07T00:00:00.000,2917,019,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-19T00:00:00.000,complete,1990-12-19T00:00:00.000,176,Idora,Av,94127.0,1 family dwelling,1 family dwelling,0.0,0.0,4000.0,,N,Y,7.0,West of Twin Peaks,318035147005,2025-08-07T23:55:01.000,POINT (-122.458497663 37.744482732),eas_address_point
9025121,3,additions alterations or repairs,1990-12-07T00:00:00.000,0292,002,1990-12-07T00:00:00.000,1991-01-14T00:00:00.000,1991-01-02T00:00:00.000,,expired,1993-02-01T00:00:00.000,1,Montgomery,St,94104.0,office,office,0.0,0.0,384000.0,,N,Y,3.0,Financial District/South Beach,31804167105,2025-08-07T23:55:01.000,POINT (-122.402418596 37.789249549),eas_address_point
9025122,3,additions alterations or repairs,1990-12-07T00:00:00.000,0292,002,1990-12-07T00:00:00.000,1991-01-14T00:00:00.000,1991-01-03T00:00:00.000,,expired,1993-02-19T00:00:00.000,1,Montgomery,St,94104.0,office,office,0.0,0.0,325000.0,,N,Y,3.0,Financial District/South Beach,31804267105,2025-08-07T23:55:01.000,POINT (-122.402418596 37.789249549),eas_address_point
9025123,3,additions alterations or repairs,1990-12-07T00:00:00.000,0292,002,1990-12-07T00:00:00.000,1991-01-14T00:00:00.000,1991-01-07T00:00:00.000,,expired,1992-01-10T00:00:00.000,1,Montgomery,St,94104.0,office,office,0.0,0.0,288000.0,,N,Y,3.0,Financial District/South Beach,31804367105,2025-08-07T23:55:01.000,POINT (-122.402418596 37.789249549),eas_address_point
9025124,8,otc alterations permit,1990-12-07T00:00:00.000,2322,024,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-05-06T00:00:00.000,complete,1991-05-06T00:00:00.000,2238,28th,Av,94116.0,1 family dwelling,1 family dwelling,0.0,0.0,6995.0,,N,Y,4.0,Sunset/Parkside,318044131119,2025-08-07T23:55:01.000,POINT (-122.485215447 37.745610589),eas_address_point
9025125,8,otc alterations permit,1990-12-07T00:00:00.000,1134,023,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-10-30T00:00:00.000,8,Rossi,Av,94118.0,1 family dwelling,1 family dwelling,0.0,0.0,10450.0,,N,,1.0,Lone Mountain/USF,318046254306,2025-08-07T23:55:01.000,POINT (-122.456349814 37.779534156),eas_address_point
9025125,8,otc alterations permit,1990-12-07T00:00:00.000,1134,024,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-10-30T00:00:00.000,10,Rossi,Av,94118.0,1 family dwelling,1 family dwelling,0.0,0.0,10450.0,,N,,1.0,Lone Mountain/USF,318047254308,2025-08-07T23:55:01.000,POINT (-122.456348473 37.779495997),eas_address_point
9025125,8,otc alterations permit,1990-12-07T00:00:00.000,1134,019,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-10-30T00:00:00.000,10,Rossi,Av,94118.0,1 family dwelling,1 family dwelling,0.0,0.0,10450.0,,N,,1.0,Lone Mountain/USF,318048265450,2025-08-07T23:55:01.000,POINT (-122.456348473 37.779495997),eas_address_point
9025125,8,otc alterations permit,1990-12-07T00:00:00.000,1134,019,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,,expired,1991-10-30T00:00:00.000,8,Rossi,Av,94118.0,1 family dwelling,1 family dwelling,0.0,0.0,10450.0,,N,Y,1.0,Lone Mountain/USF,31804590213,2025-08-07T23:55:01.000,POINT (-122.456349814 37.779534156),eas_address_point
9025127,8,otc alterations permit,1990-12-07T00:00:00.000,2617A,003,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1990-12-07T00:00:00.000,1991-03-25T00:00:00.000,complete,1991-03-25T00:00:00.000,1559,Masonic,Av,94117.0,1 family dwelling,1 family dwelling,1.0,1.0,800.0,,N,Y,8.0,Haight Ashbury,318049139546,2025-08-07T23:55:01.000,POINT (-122.444199867 37.765656192),eas_address_point
9025128,3,additions alterations or repairs,1990-12-07T00:00:00.000,3713,006,1990-12-07T00:00:00.000,1991-01-08T00:00:00.000,1991-01-02T00:00:00.000,1991-11-08T00:00:00.000,complete,1991-11-08T00:00:00.000,1,Market,St,94105.0,office,office,0.0,0.0,15000.0,,N,Y,6.0,Financial District/South Beach,318050164604,2025-08-07T23:55:01.000,POINT (-122.394985937 37.793983856),eas_address_point
9025128,3,additions alterations or repairs,1990-12-07T00:00:00.000,3713,007,1990-12-07T00:00:00.000,1991-01-08T00:00:00.000,1991-01-02T00:00:00.000,1991-11-08T00:00:00.000,complete,1991-11-08T00:00:00.000,1,Market,St,94105.0,office,office,0.0,0.0,15000.0,,N,,6.0,Financial District/South Beach,318051164605,2025-08-07T23:55:01.000,POINT (-122.394985937 37.793983856),eas_address_point
