permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
202006138696,8,otc alterations permit,2020-06-13T00:00:00.000,0845,025,2020-06-13T09:49:10.000,2020-06-17T13:40:40.000,2020-06-17T13:40:40.000,2020-07-17T13:27:24.000,complete,2020-07-17T13:27:24.000,989,Oak,St,94117.0,apartments,apartments,6.0,6.0,35000.0,85000.0,N,,5.0,Haight Ashbury,1591603413005,2025-08-07T23:55:01.000,POINT (-122.435467395 37.773229592),eas_address_point
202006138698,8,otc alterations permit,2020-06-13T00:00:00.000,3580,025,2020-06-13T10:14:59.000,2020-06-26T08:08:42.000,2020-06-26T08:08:42.000,2020-10-21T14:14:47.000,complete,2020-10-21T14:14:47.000,491,Sanchez,St,94114.0,apartments,apartments,6.0,6.0,5000.0,12000.0,N,Y,8.0,Castro/Upper Market,1591617247726,2025-08-07T23:55:01.000,POINT (-122.430429569 37.761327121),eas_address_point
202006138699,3,additions alterations or repairs,2020-06-13T00:00:00.000,4040,026,2020-06-13T10:17:58.000,2020-09-01T06:34:59.000,2020-08-26T08:29:07.000,2021-04-14T11:41:21.000,complete,2021-04-14T11:41:21.000,331,Pennsylvania,Av,94107.0,apartments,apartments,7.0,7.0,50000.0,88110.0,N,Y,10.0,Potrero Hill,1591614169195,2025-08-07T23:55:01.000,POINT (-122.393235951 37.762271439),eas_address_point
202006138700,8,otc alterations permit,2020-06-13T00:00:00.000,0535,013,2020-06-13T10:21:43.000,2020-06-18T08:55:07.000,2020-06-18T08:55:07.000,,issued,2020-06-18T08:55:07.000,2388,Union,St,94123.0,apartments,apartments,5.0,5.0,1998.0,2500.0,N,Y,2.0,Marina,1591615406484,2025-08-07T23:55:01.000,POINT (-122.438556139 37.796933532),eas_address_point
202006138701,8,otc alterations permit,2020-06-13T00:00:00.000,5501,008,2020-06-13T10:26:39.000,2020-06-16T09:16:23.000,2020-06-16T09:16:23.000,2022-07-21T10:24:51.000,complete,2022-07-21T10:24:51.000,1350,Shotwell,St,94110.0,apartments,apartments,3.0,3.0,1.0,1.0,N,,9.0,Bernal Heights,1591620182824,2025-08-07T23:55:01.000,POINT (-122.415029757 37.747527188),eas_address_point
202006138701,8,otc alterations permit,2020-06-13T00:00:00.000,5501,008,2020-06-13T10:26:39.000,2020-06-16T09:16:23.000,2020-06-16T09:16:23.000,2022-07-21T10:24:51.000,complete,2022-07-21T10:24:51.000,255,Precita,Av,94110.0,apartments,apartments,3.0,3.0,1.0,1.0,N,Y,9.0,Bernal Heights,1591619515748,2025-08-07T23:55:01.000,POINT (-122.415034108 37.747529636),eas_address_point
202006138702,8,otc alterations permit,2020-06-13T00:00:00.000,7115,025,2020-06-13T10:40:24.000,2020-06-17T08:17:05.000,2020-06-17T08:17:05.000,2020-11-30T10:50:33.000,complete,2020-11-30T10:50:33.000,114,Bright,St,94132.0,1 family dwelling,1 family dwelling,1.0,1.0,20000.0,45000.0,N,Y,11.0,Oceanview/Merced/Ingleside,1591633222252,2025-08-07T23:55:01.000,POINT (-122.46325194 37.712840347),eas_address_point
202006138703,8,otc alterations permit,2020-06-13T00:00:00.000,3198,007,2020-06-13T11:00:37.000,2020-06-17T09:08:22.000,2020-06-17T09:08:22.000,,cancelled,2021-10-22T07:33:09.000,1239,Plymouth,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,10000.0,18000.0,N,Y,7.0,West of Twin Peaks,1591636154683,2025-08-07T23:55:01.000,POINT (-122.456682916 37.724709096),eas_address_point
202006138704,8,otc alterations permit,2020-06-13T00:00:00.000,2697,011,2020-06-13T11:02:19.000,2020-06-17T09:57:03.000,2020-06-17T09:57:03.000,,issued,2020-06-17T09:57:03.000,278,Collingwood,St,94114.0,1 family dwelling,1 family dwelling,2.0,2.0,15000.0,15000.0,N,Y,8.0,Castro/Upper Market,1591640142069,2025-08-07T23:55:01.000,POINT (-122.43611737 37.75795666),eas_address_point
202006138704,8,otc alterations permit,2020-06-13T00:00:00.000,2697,011,2020-06-13T11:02:19.000,2020-06-17T09:57:03.000,2020-06-17T09:57:03.000,,issued,2020-06-17T09:57:03.000,280,Collingwood,St,94114.0,1 family dwelling,1 family dwelling,2.0,2.0,15000.0,15000.0,N,,8.0,Castro/Upper Market,1591641379028,2025-08-07T23:55:01.000,POINT (-122.43611737 37.75795666),eas_address_point
202006138705,8,otc alterations permit,2020-06-13T00:00:00.000,1540,018A,2020-06-13T11:08:18.000,2020-08-11T12:20:30.000,2020-08-11T12:20:30.000,2020-12-21T10:37:09.000,complete,2020-12-21T10:37:09.000,493,04th,Av,94118.0,apartments,apartments,4.0,4.0,15000.0,36000.0,N,Y,1.0,Inner Richmond,1591643466464,2025-08-07T23:55:01.000,POINT (-122.462194287 37.779393223),eas_address_point
202006138706,8,otc alterations permit,2020-06-13T00:00:00.000,1194,004,2020-06-13T11:14:59.000,2020-07-24T11:24:05.000,2020-07-24T11:24:05.000,2020-10-08T09:50:54.000,complete,2020-10-08T09:50:54.000,125,Clayton,St,94117.0,apartments,apartments,12.0,12.0,16000.0,42000.0,N,Y,5.0,Lone Mountain/USF,159164491965,2025-08-07T23:55:01.000,POINT (-122.449747509 37.774032518),eas_address_point
202006138707,8,otc alterations permit,2020-06-13T00:00:00.000,1198,001A,2020-06-13T11:24:07.000,2020-06-19T13:11:31.000,2020-06-19T13:11:31.000,2020-06-29T09:28:37.000,complete,2020-06-29T09:28:37.000,1605,Grove,St,94117.0,apartments,apartments,4.0,4.0,16000.0,16000.0,N,,5.0,Lone Mountain/USF,1591648274047,2025-08-07T23:55:01.000,POINT (-122.44333655 37.775115433),eas_address_point
202006138707,8,otc alterations permit,2020-06-13T00:00:00.000,1198,001A,2020-06-13T11:24:07.000,2020-06-19T13:11:31.000,2020-06-19T13:11:31.000,2020-06-29T09:28:37.000,complete,2020-06-29T09:28:37.000,1607,Grove,St,94117.0,apartments,apartments,4.0,4.0,16000.0,16000.0,N,,5.0,Lone Mountain/USF,1591649274048,2025-08-07T23:55:01.000,POINT (-122.44333655 37.775115433),eas_address_point
202006138707,8,otc alterations permit,2020-06-13T00:00:00.000,1198,001A,2020-06-13T11:24:07.000,2020-06-19T13:11:31.000,2020-06-19T13:11:31.000,2020-06-29T09:28:37.000,complete,2020-06-29T09:28:37.000,1603,Grove,St,94117.0,apartments,apartments,4.0,4.0,16000.0,16000.0,N,Y,5.0,Lone Mountain/USF,1591647397202,2025-08-07T23:55:01.000,POINT (-122.44333655 37.775115433),eas_address_point
202006138708,3,additions alterations or repairs,2020-06-13T00:00:00.000,0726,014A,2020-06-13T11:25:19.000,2023-03-10T10:30:12.000,2023-03-03T09:38:51.000,,issued,2023-03-10T10:30:12.000,1795,Ofarrell,St,94115.0,apartments,apartments,16.0,19.0,50000.0,385000.0,Y,Y,5.0,Western Addition,159164680533,2025-08-07T23:55:01.000,POINT (-122.43410124 37.782880086),eas_address_point
202006138709,8,otc alterations permit,2020-06-13T00:00:00.000,7295,038,2020-06-13T11:27:19.000,2020-07-21T08:09:13.000,2020-07-21T08:09:13.000,2020-08-11T15:55:07.000,complete,2020-08-11T15:55:07.000,3251,20th,Av,94132.0,food/beverage hndlng,food/beverage hndlng,0.0,0.0,3800.0,3800.0,N,Y,7.0,Lakeshore,1591650507987,2025-08-07T23:55:01.000,POINT (-122.476825757 37.728470603),eas_address_point
202006138710,8,otc alterations permit,2020-06-13T00:00:00.000,2089,028,2020-06-13T11:40:28.000,2020-06-16T10:07:16.000,2020-06-16T10:07:16.000,2020-06-17T11:05:29.000,complete,2020-06-17T11:05:29.000,1942,46th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,12790.0,13000.0,N,Y,4.0,Sunset/Parkside,1591651125429,2025-08-07T23:55:01.000,POINT (-122.504891653 37.750284528),eas_address_point
202006138711,8,otc alterations permit,2020-06-13T00:00:00.000,0866,035,2020-06-13T11:50:43.000,2020-06-16T08:32:28.000,2020-06-16T08:32:28.000,2020-12-24T13:02:50.000,complete,2020-12-24T13:02:50.000,125,Steiner,St,94117.0,apartments,apartments,3.0,3.0,60000.0,60000.0,N,Y,8.0,Haight Ashbury,1591653505016,2025-08-07T23:55:01.000,POINT (-122.431927572 37.770241646),eas_address_point
202006138712,8,otc alterations permit,2020-06-13T00:00:00.000,1212,011,2020-06-13T11:58:46.000,2020-06-18T10:15:44.000,2020-06-18T10:15:42.000,2021-11-15T09:29:39.000,complete,2021-11-15T09:29:39.000,2030,Fell,St,94117.0,apartments,apartments,15.0,15.0,17000.0,18000.0,N,Y,5.0,Lone Mountain/USF,1591655240379,2025-08-07T23:55:01.000,POINT (-122.451410527 37.772619388),eas_address_point
202006138713,8,otc alterations permit,2020-06-13T00:00:00.000,1765,014,2020-06-13T12:10:10.000,,,,filed,2020-06-13T12:10:10.000,1379,10th,Av,94122.0,apartments,apartments,18.0,18.0,10000.0,0.0,N,Y,7.0,Inner Sunset,1591656244555,2025-08-07T23:55:01.000,POINT (-122.467611311 37.762564209),eas_address_point
202006138714,8,otc alterations permit,2020-06-13T00:00:00.000,3615,038,2020-06-13T12:13:23.000,2020-07-09T07:23:13.000,2020-06-29T10:05:06.000,2021-06-21T11:52:50.000,complete,2021-06-21T11:52:50.000,652,Capp,St,94110.0,prkng garage/private,1 family dwelling,0.0,1.0,1.0,1.0,N,Y,9.0,Mission,1591658516398,2025-08-07T23:55:01.000,POINT (-122.41804736 37.756203139),eas_address_point
202006138715,8,otc alterations permit,2020-06-13T00:00:00.000,3611,039,2020-06-13T12:43:25.000,2020-06-18T09:19:22.000,2020-06-18T09:19:22.000,2021-06-15T12:08:55.000,complete,2021-06-15T12:08:55.000,640,Shotwell,St,94110.0,2 family dwelling,2 family dwelling,2.0,2.0,5000.0,18000.0,N,Y,9.0,Mission,1591660448781,2025-08-07T23:55:01.000,POINT (-122.416027258 37.75810203),eas_address_point
202006138716,8,otc alterations permit,2020-06-13T00:00:00.000,2165,015,2020-06-13T12:51:49.000,2020-07-16T08:09:54.000,2020-07-16T08:09:54.000,2020-11-06T16:11:55.000,complete,2020-11-06T16:11:55.000,2083,45th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,35000.0,35000.0,N,Y,4.0,Sunset/Parkside,1591662128176,2025-08-07T23:55:01.000,POINT (-122.504230158 37.747752657),eas_address_point
202006138717,8,otc alterations permit,2020-06-13T00:00:00.000,3048,011A,2020-06-13T12:59:38.000,2020-06-18T08:46:51.000,2020-06-18T08:46:51.000,,issued,2020-06-18T08:46:51.000,190,Saint Elmo,Wy,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,24500.0,25000.0,N,Y,7.0,West of Twin Peaks,1591663150922,2025-08-07T23:55:01.000,POINT (-122.460861825 37.730685002),eas_address_point
202006138718,8,otc alterations permit,2020-06-13T00:00:00.000,6462,019,2020-06-13T13:06:56.000,2020-06-17T08:44:58.000,2020-06-17T08:44:58.000,2021-04-22T12:27:45.000,complete,2021-04-22T12:27:45.000,15,Allison,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,1000.0,1500.0,N,Y,11.0,Excelsior,1591664203704,2025-08-07T23:55:01.000,POINT (-122.442169973 37.714506578),eas_address_point
M1210410,8,otc alterations permit,2020-06-13T00:00:00.000,0974,010A,2020-06-13T10:08:47.000,,,,filed,2020-06-13T10:08:47.000,56,Presidio,Av,94115.0,,,,,,1.0,N,Y,2.0,Presidio Heights,159161185660,2025-08-07T23:55:01.000,POINT (-122.447288472 37.791069067),eas_address_point
202006138719,8,otc alterations permit,2020-06-13T00:00:00.000,3637,019C,2020-06-13T13:18:23.000,2020-06-26T10:20:44.000,2020-06-26T10:20:44.000,2021-04-01T12:26:33.000,complete,2021-04-01T12:26:33.000,3254,23rd,St,94110.0,apartments,apartments,6.0,6.0,200000.0,220000.0,N,Y,9.0,Mission,1591666163402,2025-08-07T23:55:01.000,POINT (-122.417774826 37.754015322),eas_address_point
202006138719,8,otc alterations permit,2020-06-13T00:00:00.000,3637,019C,2020-06-13T13:18:23.000,2020-06-26T10:20:44.000,2020-06-26T10:20:44.000,2021-04-01T12:26:33.000,complete,2021-04-01T12:26:33.000,3256,23rd,St,94110.0,apartments,apartments,6.0,6.0,200000.0,220000.0,N,,9.0,Mission,1591667278136,2025-08-07T23:55:01.000,POINT (-122.417774826 37.754015322),eas_address_point
202006138719,8,otc alterations permit,2020-06-13T00:00:00.000,3637,019C,2020-06-13T13:18:23.000,2020-06-26T10:20:44.000,2020-06-26T10:20:44.000,2021-04-01T12:26:33.000,complete,2021-04-01T12:26:33.000,3258,23rd,St,94110.0,apartments,apartments,6.0,6.0,200000.0,220000.0,N,,9.0,Mission,1591668278137,2025-08-07T23:55:01.000,POINT (-122.417774826 37.754015322),eas_address_point
202006138719,8,otc alterations permit,2020-06-13T00:00:00.000,3637,019C,2020-06-13T13:18:23.000,2020-06-26T10:20:44.000,2020-06-26T10:20:44.000,2021-04-01T12:26:33.000,complete,2021-04-01T12:26:33.000,3260,23rd,St,94110.0,apartments,apartments,6.0,6.0,200000.0,220000.0,N,,9.0,Mission,1591669278138,2025-08-07T23:55:01.000,POINT (-122.417774826 37.754015322),eas_address_point
202006138719,8,otc alterations permit,2020-06-13T00:00:00.000,3637,019C,2020-06-13T13:18:23.000,2020-06-26T10:20:44.000,2020-06-26T10:20:44.000,2021-04-01T12:26:33.000,complete,2021-04-01T12:26:33.000,3262,23rd,St,94110.0,apartments,apartments,6.0,6.0,200000.0,220000.0,N,,9.0,Mission,1591670278139,2025-08-07T23:55:01.000,POINT (-122.417774826 37.754015322),eas_address_point
202006138720,8,otc alterations permit,2020-06-13T00:00:00.000,6412,003,2020-06-13T13:26:34.000,2020-06-17T09:05:03.000,2020-06-17T09:05:03.000,2020-07-22T10:00:54.000,complete,2020-07-22T10:00:54.000,191,Rolph,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,18500.0,19000.0,N,Y,11.0,Excelsior,1591672202490,2025-08-07T23:55:01.000,POINT (-122.43841771 37.714584001),eas_address_point
202006138721,8,otc alterations permit,2020-06-13T00:00:00.000,0635,015,2020-06-13T13:28:19.000,2020-06-17T09:42:03.000,2020-06-17T09:42:03.000,2020-11-19T21:01:59.000,complete,2020-11-19T21:01:59.000,2148,Steiner,St,94115.0,1 family dwelling,1 family dwelling,1.0,1.0,10000.0,12000.0,N,Y,2.0,Pacific Heights,159167377143,2025-08-07T23:55:01.000,POINT (-122.435362998 37.789388589),eas_address_point
202006138722,8,otc alterations permit,2020-06-13T00:00:00.000,1682,001H,2020-06-13T13:32:00.000,2020-06-19T09:31:53.000,2020-06-19T09:31:53.000,2021-01-22T14:05:27.000,complete,2021-01-22T14:05:27.000,830,40th,Av,94121.0,,,2.0,2.0,4000.0,38000.0,N,Y,1.0,Outer Richmond,1591675110007,2025-08-07T23:55:01.000,POINT (-122.500021477 37.773097975),eas_address_point
202006138723,8,otc alterations permit,2020-06-13T00:00:00.000,0439A,072,2020-06-13T13:46:44.000,2020-06-19T10:05:03.000,2020-06-19T10:05:03.000,2020-07-17T12:45:23.000,complete,2020-07-17T12:45:23.000,400,Avila,St,94123.0,apartments,apartments,18.0,18.0,17500.0,18000.0,N,Y,2.0,Marina,159167670508,2025-08-07T23:55:01.000,POINT (-122.440506172 37.805038321),eas_address_point
202006138724,8,otc alterations permit,2020-06-13T00:00:00.000,5870,027,2020-06-13T14:21:08.000,2020-08-21T08:08:50.000,2020-08-21T08:08:50.000,2020-09-18T11:33:10.000,complete,2020-09-18T11:33:10.000,104,Trumbull,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,2350.0,2500.0,N,Y,11.0,Excelsior,1591679189753,2025-08-07T23:55:01.000,POINT (-122.428149874 37.730553316),eas_address_point
202006188871,6,demolitions,2020-06-13T00:00:00.000,8901,002,2020-06-18T07:43:36.000,2021-04-09T09:38:40.000,2020-08-10T08:30:19.000,,issued,2021-04-09T09:38:40.000,1,Avenue Of The Palms,,94130.0,manufacturing,,,,3000.0,3000.0,N,Y,6.0,Treasure Island,1591959508820,2025-08-07T23:55:01.000,POINT (-122.37110641 37.81705737),parcel_centroid
M1210387,8,otc alterations permit,2020-06-13T00:00:00.000,4004,026,2020-06-13T09:33:43.000,,,,filed,2020-06-13T09:33:43.000,225,Arkansas,St,94107.0,,,,,,0.0,N,Y,10.0,Potrero Hill,1591599168605,2025-08-07T23:55:01.000,POINT (-122.398220925 37.763215522),eas_address_point
M1210407,8,otc alterations permit,2020-06-13T00:00:00.000,1525,020,2020-06-13T09:57:54.000,2020-06-15T08:52:22.000,2020-06-15T08:52:22.000,,issued,2020-06-15T08:52:22.000,2818,Anza,St,94121.0,,,,,,1.0,N,Y,1.0,Outer Richmond,1591607102841,2025-08-07T23:55:01.000,POINT (-122.478631173 37.778684036),eas_address_point
M1210411,8,otc alterations permit,2020-06-13T00:00:00.000,0093,068,2020-06-13T10:11:58.000,2020-06-16T12:44:46.000,2020-06-16T12:44:46.000,,issued,2020-06-16T12:44:46.000,1080,Filbert,St,94133.0,,,,,,1.0,N,Y,3.0,Russian Hill,1591612492089,2025-08-07T23:55:01.000,POINT (-122.417348685 37.800500926),eas_address_point
M1210412,8,otc alterations permit,2020-06-13T00:00:00.000,3640,025,2020-06-13T10:13:50.000,2020-06-17T13:21:31.000,2020-06-17T13:21:31.000,,issued,2020-06-17T13:21:31.000,2779,Folsom,St,94110.0,,,,,,1.0,N,Y,9.0,Mission,1591613163556,2025-08-07T23:55:01.000,POINT (-122.413712552 37.752964999),eas_address_point
M1210413,8,otc alterations permit,2020-06-13T00:00:00.000,5503,018,2020-06-13T10:24:30.000,2020-06-22T09:15:51.000,2020-06-22T09:15:50.000,,issued,2020-06-22T09:15:51.000,3121,Folsom,St,94110.0,,,,,,1.0,N,Y,9.0,Bernal Heights,1591618500281,2025-08-07T23:55:01.000,POINT (-122.413330623 37.747911853),eas_address_point
M1210414,8,otc alterations permit,2020-06-13T00:00:00.000,3604,046,2020-06-13T10:27:06.000,,,,filed,2020-06-13T10:27:06.000,428,Liberty,St,94114.0,,,,,,1.0,N,Y,8.0,Castro/Upper Market,1591621161427,2025-08-07T23:55:01.000,POINT (-122.43090155 37.757356315),eas_address_point
M1210415,8,otc alterations permit,2020-06-13T00:00:00.000,0289,004,2020-06-13T10:29:17.000,2020-06-16T12:48:32.000,2020-06-16T12:48:32.000,,issued,2020-06-16T12:48:32.000,1,Sansome,St,94104.0,,,,,,1.0,N,Y,3.0,Financial District/South Beach,159162267086,2025-08-07T23:55:01.000,POINT (-122.400940441 37.790485159),eas_address_point
M1210416,8,otc alterations permit,2020-06-13T00:00:00.000,1638,021A,2020-06-13T10:32:33.000,,,,filed,2020-06-13T10:32:33.000,670,07th,Av,94118.0,,,,,,1.0,N,Y,1.0,Inner Richmond,1591623107984,2025-08-07T23:55:01.000,POINT (-122.46465658 37.775890019),eas_address_point
M1210417,8,otc alterations permit,2020-06-13T00:00:00.000,3736,120,2020-06-13T10:33:52.000,2020-06-16T12:50:07.000,2020-06-16T12:50:07.000,,issued,2020-06-16T12:50:07.000,500,Folsom,St,94105.0,,,,,,1.0,N,Y,6.0,Financial District/South Beach,1591624503050,2025-08-07T23:55:01.000,POINT (-122.39510677 37.787203556),parcel_centroid
M1210418,8,otc alterations permit,2020-06-13T00:00:00.000,3564,077,2020-06-13T10:37:07.000,2020-06-19T08:58:01.000,2020-06-19T08:58:01.000,,issued,2020-06-19T08:58:01.000,3884,17th,St,94114.0,,,,,,1.0,N,Y,8.0,Castro/Upper Market,1591625363102,2025-08-07T23:55:01.000,POINT (-122.432503438 37.762859319),eas_address_point
M1210419,8,otc alterations permit,2020-06-13T00:00:00.000,5744,024,2020-06-13T10:38:52.000,,,,filed,2020-06-13T10:38:52.000,295,Crescent,Av,94110.0,,,,,,1.0,N,Y,9.0,Bernal Heights,1591626188368,2025-08-07T23:55:01.000,POINT (-122.418595679 37.735201911),eas_address_point
M1210420,8,otc alterations permit,2020-06-13T00:00:00.000,0976,004,2020-06-13T10:41:02.000,2020-06-15T08:40:38.000,2020-06-15T08:40:38.000,,issued,2020-06-15T08:40:38.000,2900,Jackson,St,94115.0,,,,,,1.0,N,Y,2.0,Pacific Heights,159162785702,2025-08-07T23:55:01.000,POINT (-122.443047832 37.791624572),eas_address_point
M1210421,8,otc alterations permit,2020-06-13T00:00:00.000,6510,025,2020-06-13T10:42:53.000,2020-06-16T12:46:19.000,2020-06-16T12:46:19.000,,issued,2020-06-16T12:46:19.000,322,Chattanooga,St,94114.0,,,,,,1.0,N,Y,8.0,Noe Valley,1591628205692,2025-08-07T23:55:01.000,POINT (-122.426566621 37.751379945),eas_address_point
M1210422,8,otc alterations permit,2020-06-13T00:00:00.000,3612,044,2020-06-13T10:44:34.000,2020-09-01T07:40:43.000,2020-09-01T07:40:43.000,,issued,2020-09-01T07:40:43.000,3271,20th,St,94110.0,,,,,,1.0,N,Y,9.0,Mission,1591630162043,2025-08-07T23:55:01.000,POINT (-122.414068468 37.758693886),eas_address_point
M1210424,8,otc alterations permit,2020-06-13T00:00:00.000,2189,013,2020-06-13T10:46:52.000,2020-06-16T12:40:41.000,2020-06-16T12:40:41.000,,issued,2020-06-16T12:40:41.000,2158,29th,Av,94116.0,,,,,,1.0,N,Y,4.0,Sunset/Parkside,1591631129285,2025-08-07T23:55:01.000,POINT (-122.486388411 37.747085866),eas_address_point
M1210425,8,otc alterations permit,2020-06-13T00:00:00.000,1370,044,2020-06-13T10:48:39.000,2020-06-15T09:06:12.000,2020-06-15T09:06:12.000,,issued,2020-06-15T09:06:12.000,108,11th,Av,94118.0,,,,,,1.0,N,Y,1.0,Inner Richmond,159163297180,2025-08-07T23:55:01.000,POINT (-122.469736485 37.786163183),eas_address_point
M1210426,8,otc alterations permit,2020-06-13T00:00:00.000,0127,050,2020-06-13T10:54:25.000,2020-06-19T08:38:21.000,2020-06-19T08:38:21.000,,issued,2020-06-19T08:38:21.000,999,Green,St,94133.0,,,,,,1.0,N,Y,3.0,Nob Hill,159163459997,2025-08-07T23:55:01.000,POINT (-122.415217686 37.798446655),eas_address_point
M1210427,8,otc alterations permit,2020-06-13T00:00:00.000,0973,013,2020-06-13T10:58:35.000,2020-06-26T09:08:07.000,2020-06-26T09:08:07.000,,issued,2020-06-26T09:08:07.000,3282,Jackson,St,94118.0,,,,,,1.0,N,Y,2.0,Presidio Heights,1591635238386,2025-08-07T23:55:01.000,POINT (-122.448891005 37.790919314),eas_address_point
M1210447,8,otc alterations permit,2020-06-13T00:00:00.000,0537,015,2020-06-13T11:01:02.000,2020-06-16T12:43:43.000,2020-06-16T12:43:43.000,,issued,2020-06-16T12:43:43.000,2824,Scott,St,94123.0,,,,,,1.0,N,Y,2.0,Marina,1591637420162,2025-08-07T23:55:01.000,POINT (-122.439983257 37.796023485),eas_address_point
M1210448,8,otc alterations permit,2020-06-13T00:00:00.000,2474,046,2020-06-13T11:02:43.000,2020-06-15T09:07:45.000,2020-06-15T09:07:45.000,,issued,2020-06-15T09:07:45.000,1127,Vicente,St,94116.0,,,,,,1.0,N,Y,4.0,Sunset/Parkside,1591639515883,2025-08-07T23:55:01.000,POINT (-122.479126287 37.738916919),eas_address_point
202006128489,8,otc alterations permit,2020-06-12T00:00:00.000,1858,019,2020-06-12T06:09:51.000,2020-07-02T07:58:28.000,2020-07-02T07:58:28.000,2022-07-26T13:59:39.000,complete,2022-07-26T13:59:39.000,1522,Funston,Av,94122.0,2 family dwelling,2 family dwelling,2.0,2.0,5000.0,6000.0,N,Y,7.0,Inner Sunset,1591467117511,2025-08-07T23:55:01.000,POINT (-122.469972495 37.759651147),eas_address_point
202006128490,8,otc alterations permit,2020-06-12T00:00:00.000,1702,043,2020-06-12T06:20:57.000,2020-07-02T07:56:20.000,2020-07-02T07:56:20.000,2023-01-24T11:04:25.000,complete,2023-01-24T11:04:25.000,1230,La Playa,,94122.0,apartments,apartments,15.0,15.0,15000.0,16000.0,N,Y,4.0,Sunset/Parkside,1591468244080,2025-08-07T23:55:01.000,POINT (-122.509021425 37.763298385),eas_address_point
202006128491,8,otc alterations permit,2020-06-12T00:00:00.000,5309,025A,2020-06-12T06:36:29.000,2020-06-16T08:21:29.000,2020-06-16T08:21:29.000,2020-10-29T11:59:11.000,complete,2020-10-29T11:59:11.000,1443,Newcomb,Av,94124.0,1 family dwelling,1 family dwelling,1.0,1.0,2000.0,2000.0,N,Y,10.0,Bayview Hunters Point,1591469178876,2025-08-07T23:55:01.000,POINT (-122.387048969 37.733379361),eas_address_point
202006128493,8,otc alterations permit,2020-06-12T00:00:00.000,0272,008,2020-06-12T07:00:44.000,2020-11-30T10:06:35.000,2020-11-30T10:06:35.000,,expired,2025-07-17T13:50:28.000,698,Bush,St,94108.0,apartments,apartments,45.0,45.0,25000.0,30000.0,N,Y,3.0,Nob Hill,1591471298766,2025-08-07T23:55:01.000,POINT (-122.408594039 37.790370468),eas_address_point
202006128494,3,additions alterations or repairs,2020-06-12T00:00:00.000,3601,017A,2020-06-12T07:01:42.000,2021-04-27T07:58:06.000,2021-04-26T11:21:20.000,2022-05-16T15:38:44.000,complete,2022-05-16T15:38:44.000,4042,20th,St,94114.0,1 family dwelling,2 family dwelling,1.0,2.0,80000.0,85000.0,Y,Y,8.0,Castro/Upper Market,1615256518408,2025-08-07T23:55:01.000,POINT (-122.431270155 37.758139107),eas_address_point
202006128495,8,otc alterations permit,2020-06-12T00:00:00.000,3655,018,2020-06-12T07:10:39.000,2020-11-18T09:28:51.000,2020-11-18T09:28:51.000,2020-12-17T13:10:59.000,complete,2020-12-17T13:10:59.000,556,Elizabeth,St,94114.0,1 family dwelling,1 family dwelling,1.0,1.0,2000.0,2000.0,N,Y,8.0,Noe Valley,1591473164204,2025-08-07T23:55:01.000,POINT (-122.433206135 37.752394924),eas_address_point
202006128496,8,otc alterations permit,2020-06-12T00:00:00.000,2831,044,2020-06-12T07:21:39.000,2020-06-16T08:14:29.000,2020-06-16T08:14:29.000,2020-08-21T09:44:16.000,complete,2020-08-21T09:44:16.000,1200,Castro,St,94114.0,apartments,apartments,5.0,5.0,4000.0,4000.0,N,Y,8.0,Noe Valley,1591474505148,2025-08-07T23:55:01.000,POINT (-122.434309477 37.751923137),eas_address_point
202006128497,8,otc alterations permit,2020-06-12T00:00:00.000,0505,010,2020-06-12T07:29:34.000,2020-06-22T07:56:31.000,2020-06-22T07:56:31.000,2021-02-16T12:34:14.000,complete,2021-02-16T12:34:14.000,3036,Octavia,St,94123.0,1 family dwelling,1 family dwelling,1.0,1.0,30500.0,31000.0,N,Y,2.0,Marina,159147572336,2025-08-07T23:55:01.000,POINT (-122.42910634 37.800342139),eas_address_point
202006128498,8,otc alterations permit,2020-06-12T00:00:00.000,3560,017,2020-06-12T07:30:47.000,2020-06-17T07:56:01.000,2020-06-17T07:56:01.000,,issued,2020-06-17T07:56:01.000,241,Noe,St,94114.0,apartments,apartments,3.0,3.0,12000.0,60000.0,N,Y,8.0,Castro/Upper Market,1591476247326,2025-08-07T23:55:01.000,POINT (-122.432819807 37.765281242),eas_address_point
202006128498,8,otc alterations permit,2020-06-12T00:00:00.000,3560,017,2020-06-12T07:30:47.000,2020-06-17T07:56:01.000,2020-06-17T07:56:01.000,,issued,2020-06-17T07:56:01.000,243,Noe,St,94114.0,apartments,apartments,3.0,3.0,12000.0,60000.0,N,,8.0,Castro/Upper Market,1591477274734,2025-08-07T23:55:01.000,POINT (-122.432819807 37.765281242),eas_address_point
