permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
201102140209,8,otc alterations permit,2011-02-14T00:00:00.000,2784,005,2011-02-14T14:32:44.000,2011-02-16T15:18:35.000,2011-02-16T15:18:35.000,,issued,2011-02-16T15:18:35.000,177,Marview,Wy,94131.0,1 family dwelling,1 family dwelling,1.0,1.0,7500.0,7500.0,N,Y,7.0,Twin Peaks,1230358144100,2025-08-07T23:55:01.000,POINT (-122.449623809 37.755320354),eas_address_point
201102140210,8,otc alterations permit,2011-02-14T00:00:00.000,3602,038,2011-02-14T14:34:51.000,2011-02-14T14:45:33.000,2011-02-14T14:45:33.000,2011-05-23T00:00:00.000,complete,2011-05-23T00:00:00.000,216,Hartford,St,94114.0,1 family dwelling,1 family dwelling,1.0,1.0,1000.0,1000.0,N,Y,8.0,Castro/Upper Market,1230359161233,2025-08-07T23:55:01.000,POINT (-122.433957551 37.758984278),eas_address_point
201102140212,8,otc alterations permit,2011-02-14T00:00:00.000,3732,110,2011-02-14T14:36:03.000,2011-02-14T16:14:15.000,2011-02-14T16:14:15.000,2011-04-21T00:00:00.000,complete,2011-04-21T00:00:00.000,951,Howard,St,94103.0,"warehouse,no frnitur","warehouse,no frnitur",0.0,0.0,3200.0,3200.0,N,Y,6.0,South of Market,1230360165479,2025-08-07T23:55:01.000,POINT (-122.405821278 37.780362619),eas_address_point
201102140214,8,otc alterations permit,2011-02-14T00:00:00.000,0494,009,2011-02-14T14:41:17.000,2011-02-22T14:15:58.000,2011-02-22T14:12:41.000,2011-05-11T00:00:00.000,complete,2011-05-11T00:00:00.000,37,Magnolia,St,94123.0,1 family dwelling,1 family dwelling,1.0,1.0,1000.0,1000.0,N,Y,2.0,Marina,1230363455708,2025-08-07T23:55:01.000,POINT (-122.431938662 37.800810751),eas_address_point
201102140215,8,otc alterations permit,2011-02-14T00:00:00.000,3727,074,2011-02-14T14:48:05.000,2011-02-14T16:41:44.000,2011-02-14T14:57:31.000,2011-02-23T00:00:00.000,complete,2011-02-23T00:00:00.000,647,Minna,St,94103.0,apartments,apartments,5.0,5.0,3300.0,3300.0,N,Y,6.0,South of Market,1230364249196,2025-08-07T23:55:01.000,POINT (-122.411374705 37.777796881),eas_address_point
201102140216,3,additions alterations or repairs,2011-02-14T00:00:00.000,0563,029,2011-02-14T15:00:35.000,2011-10-18T14:03:04.000,2011-10-18T14:03:04.000,2013-10-03T15:33:41.000,complete,2013-10-03T15:33:41.000,2755,Fillmore,St,94123.0,1 family dwelling,1 family dwelling,1.0,1.0,675000.0,675000.0,N,Y,2.0,Pacific Heights,1230365304131,2025-08-07T23:55:01.000,POINT (-122.435252346 37.79468375),eas_address_point
201102140217,8,otc alterations permit,2011-02-14T00:00:00.000,1392,028,2011-02-14T15:13:43.000,2011-02-15T09:48:37.000,2011-02-15T09:48:37.000,2011-04-08T00:00:00.000,complete,2011-04-08T00:00:00.000,277,32nd,Av,94121.0,1 family dwelling,1 family dwelling,1.0,1.0,500.0,500.0,N,Y,1.0,Seacliff,123036698113,2025-08-07T23:55:01.000,POINT (-122.4928167 37.783987243),eas_address_point
201102140218,8,otc alterations permit,2011-02-14T00:00:00.000,0690,106,2011-02-14T15:22:58.000,2011-02-14T15:59:21.000,2011-02-14T15:59:21.000,2011-03-22T00:00:00.000,complete,2011-03-22T00:00:00.000,1,Daniel Burnham,Ct,94109.0,apartments,apartments,239.0,239.0,10000.0,10000.0,N,Y,2.0,Western Addition,123036879667,2025-08-07T23:55:01.000,POINT (-122.422490793 37.78675523),eas_address_point
201102140219,8,otc alterations permit,2011-02-14T00:00:00.000,5610A,021,2011-02-14T15:24:31.000,2011-02-14T16:13:25.000,2011-02-14T16:13:25.000,2012-03-23T00:00:00.000,complete,2012-03-23T00:00:00.000,85,Coleridge,St,94110.0,2 family dwelling,2 family dwelling,2.0,2.0,2000.0,2000.0,N,Y,9.0,Bernal Heights,1230367184644,2025-08-07T23:55:01.000,POINT (-122.419063873 37.744331055),eas_address_point
201102140220,8,otc alterations permit,2011-02-14T00:00:00.000,0436B,001J,2011-02-14T15:32:46.000,2011-02-14T16:19:19.000,2011-02-14T16:19:19.000,2011-04-25T00:00:00.000,complete,2011-04-25T00:00:00.000,129,Marina,Bl,94123.0,1 family dwelling,1 family dwelling,1.0,1.0,1800.0,2800.0,N,Y,2.0,Marina,123036970242,2025-08-07T23:55:01.000,POINT (-122.434544493 37.805141522),eas_address_point
201102140221,8,otc alterations permit,2011-02-14T00:00:00.000,5934,026,2011-02-14T15:37:16.000,2011-02-14T15:44:50.000,2011-02-14T15:44:50.000,2011-04-18T00:00:00.000,complete,2011-04-18T00:00:00.000,161,University,St,94134.0,1 family dwelling,1 family dwelling,1.0,1.0,5000.0,10000.0,N,Y,9.0,Portola,1230370191687,2025-08-07T23:55:01.000,POINT (-122.414352238 37.727966364),eas_address_point
201102140222,3,additions alterations or repairs,2011-02-14T00:00:00.000,6936,011,2011-02-14T15:38:35.000,2011-04-08T14:33:21.000,2011-04-07T14:37:32.000,2011-12-16T00:00:00.000,complete,2011-12-16T00:00:00.000,1543,Ocean,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,20000.0,25000.0,N,Y,11.0,Oceanview/Merced/Ingleside,1230371214532,2025-08-07T23:55:01.000,POINT (-122.458962163 37.724188258),eas_address_point
201102110092,8,otc alterations permit,2011-02-11T00:00:00.000,0101,021,2011-02-11T11:12:23.000,2011-02-15T09:31:56.000,2011-02-15T09:31:56.000,,expired,2012-10-22T00:00:00.000,1838,Mason,St,94133.0,apartments,apartments,6.0,6.0,5000.0,5000.0,N,,3.0,Chinatown,1230207280343,2025-08-07T23:55:01.000,POINT (-122.412222562 37.800590532),eas_address_point
201102140222,3,additions alterations or repairs,2011-02-14T00:00:00.000,6936,011,2011-02-14T15:38:35.000,2011-04-08T14:33:21.000,2011-04-07T14:37:32.000,2011-12-16T00:00:00.000,complete,2011-12-16T00:00:00.000,1545,Ocean,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,20000.0,25000.0,N,,11.0,Oceanview/Merced/Ingleside,1230372388734,2025-08-07T23:55:01.000,POINT (-122.458962163 37.724188258),eas_address_point
201102140223,8,otc alterations permit,2011-02-14T00:00:00.000,6569,030,2011-02-14T15:43:49.000,2011-02-25T13:15:43.000,2011-02-25T13:15:42.000,2012-02-28T00:00:00.000,complete,2012-02-28T00:00:00.000,3437,26th,St,94110.0,apartments,apartments,3.0,3.0,25000.0,25000.0,N,Y,9.0,Mission,1230374252107,2025-08-07T23:55:01.000,POINT (-122.418909423 37.748802837),eas_address_point
201102140225,8,otc alterations permit,2011-02-14T00:00:00.000,4097,033,2011-02-14T15:59:33.000,2011-02-14T16:07:41.000,2011-02-14T16:07:41.000,2011-07-06T00:00:00.000,complete,2011-07-06T00:00:00.000,855,Carolina,St,94107.0,1 family dwelling,1 family dwelling,1.0,1.0,25000.0,25000.0,N,Y,10.0,Potrero Hill,1230375170425,2025-08-07T23:55:01.000,POINT (-122.39965455 37.757862224),eas_address_point
M241406,8,otc alterations permit,2011-02-14T00:00:00.000,0582,023,2011-02-14T09:04:30.000,2011-02-14T09:09:24.000,2011-02-14T09:09:24.000,,issued,2011-02-14T09:09:24.000,2301,Broadway,,94115.0,,,,,,1.0,N,Y,2.0,Pacific Heights,123029575354,2025-08-07T23:55:01.000,POINT (-122.435101971 37.794118851),eas_address_point
M241407,8,otc alterations permit,2011-02-14T00:00:00.000,1560,005,2011-02-14T09:05:46.000,2011-02-14T09:09:35.000,2011-02-14T09:09:35.000,,issued,2011-02-14T09:09:35.000,519,17th,Av,94121.0,,,,,,1.0,N,Y,1.0,Outer Richmond,1230296104400,2025-08-07T23:55:01.000,POINT (-122.476323341 37.778119989),eas_address_point
M241408,8,otc alterations permit,2011-02-14T00:00:00.000,5664,028,2011-02-14T09:07:11.000,2011-02-14T09:09:45.000,2011-02-14T09:09:45.000,,issued,2011-02-14T09:09:45.000,235,Andover,St,94110.0,,,,,,1.0,N,Y,9.0,Bernal Heights,1230297186264,2025-08-07T23:55:01.000,POINT (-122.416256475 37.739945944),eas_address_point
M241426,8,otc alterations permit,2011-02-14T00:00:00.000,0186,019,2011-02-14T09:43:06.000,2011-02-14T09:51:00.000,2011-02-14T09:51:00.000,,issued,2011-02-14T09:51:00.000,1758,Larkin,St,94109.0,,,,,,1.0,N,Y,3.0,Russian Hill,1230303296044,2025-08-07T23:55:01.000,POINT (-122.419595047 37.794263873),eas_address_point
M241446,8,otc alterations permit,2011-02-14T00:00:00.000,1077,027,2011-02-14T10:47:51.000,2011-02-14T10:51:11.000,2011-02-14T10:51:11.000,,issued,2011-02-14T10:51:11.000,1600,Divisadero,St,94115.0,,,,,,1.0,N,Y,5.0,Japantown,123031389029,2025-08-07T23:55:01.000,POINT (-122.439490413 37.78484681),eas_address_point
M241466,8,otc alterations permit,2011-02-14T00:00:00.000,6597,007J,2011-02-14T11:11:53.000,2011-02-14T11:15:28.000,2011-02-14T11:15:28.000,,issued,2011-02-14T11:15:28.000,637,San Jose,Av,94110.0,,,,,,1.0,N,Y,9.0,Bernal Heights,1230321208640,2025-08-07T23:55:01.000,POINT (-122.421780704 37.74539369),eas_address_point
M241486,8,otc alterations permit,2011-02-14T00:00:00.000,0076,005,2011-02-14T11:26:17.000,2011-02-14T11:30:00.000,2011-02-14T11:30:00.000,,issued,2011-02-14T11:30:00.000,1839,Stockton,St,94133.0,,,,,,1.0,N,Y,3.0,North Beach,1230323425831,2025-08-07T23:55:01.000,POINT (-122.409785626 37.802666288),eas_address_point
M241486,8,otc alterations permit,2011-02-14T00:00:00.000,0076,005,2011-02-14T11:26:17.000,2011-02-14T11:30:00.000,2011-02-14T11:30:00.000,,issued,2011-02-14T11:30:00.000,1841,Stockton,St,94133.0,,,,,,1.0,N,,3.0,North Beach,1230324425832,2025-08-07T23:55:01.000,POINT (-122.40979099 37.802665229),eas_address_point
M241506,8,otc alterations permit,2011-02-14T00:00:00.000,0646,001,2011-02-14T11:42:03.000,2011-02-14T11:44:55.000,2011-02-14T11:44:55.000,,issued,2011-02-14T11:44:55.000,1475,Polk,St,94109.0,,,,,,1.0,N,Y,3.0,Nob Hill,123032777541,2025-08-07T23:55:01.000,POINT (-122.420781117 37.790296891),eas_address_point
201102110054,8,otc alterations permit,2011-02-11T00:00:00.000,8709,008,2011-02-11T08:11:52.000,,,,withdrawn,2012-10-19T10:25:45.000,1650,Owens,St,94158.0,office,office,0.0,0.0,4530.0,0.0,N,Y,6.0,Mission Bay,1230157423736,2025-08-07T23:55:01.000,POINT (-122.394315019 37.767618382),eas_address_point
201102110055,8,otc alterations permit,2011-02-11T00:00:00.000,3707,051,2011-02-11T08:13:32.000,2011-02-11T11:02:25.000,2011-02-11T11:02:25.000,2011-09-22T08:30:51.000,complete,2011-09-22T08:30:51.000,685,Market,St,94105.0,office,office,0.0,0.0,7500.0,7500.0,N,Y,6.0,Financial District/South Beach,1230158164499,2025-08-07T23:55:01.000,POINT (-122.402941948 37.787791963),eas_address_point
201102110056,8,otc alterations permit,2011-02-11T00:00:00.000,3707,051,2011-02-11T08:16:46.000,2011-02-11T11:07:15.000,2011-02-11T11:07:15.000,2011-04-01T09:01:28.000,complete,2011-04-01T09:01:28.000,685,Market,St,94105.0,office,office,0.0,0.0,1400.0,1400.0,N,Y,6.0,Financial District/South Beach,1230159164499,2025-08-07T23:55:01.000,POINT (-122.402941948 37.787791963),eas_address_point
201102110057,8,otc alterations permit,2011-02-11T00:00:00.000,0266,009,2011-02-11T08:16:47.000,2011-02-11T11:07:26.000,2011-02-11T11:07:26.000,2011-03-23T14:05:56.000,complete,2011-03-23T14:05:56.000,1,Front,St,94111.0,office,office,0.0,0.0,1600.0,1600.0,N,Y,3.0,Financial District/South Beach,1230162390418,2025-08-07T23:55:01.000,POINT (-122.398624053 37.791856842),eas_address_point
201102110058,8,otc alterations permit,2011-02-11T00:00:00.000,0289,004,2011-02-11T08:16:47.000,2011-02-11T11:03:40.000,2011-02-11T11:03:40.000,2011-08-30T16:45:32.000,complete,2011-08-30T16:45:32.000,1,Sansome,St,94104.0,office,office,0.0,0.0,5000.0,5000.0,N,Y,3.0,Financial District/South Beach,123016167086,2025-08-07T23:55:01.000,POINT (-122.400940441 37.790485159),eas_address_point
201102110059,8,otc alterations permit,2011-02-11T00:00:00.000,0259,026,2011-02-11T08:16:48.000,2011-03-04T15:40:37.000,2011-03-04T15:40:37.000,,issued,2011-03-04T15:40:37.000,555,California,St,94104.0,office,office,0.0,0.0,13000.0,13000.0,N,Y,3.0,Financial District/South Beach,1230166298587,2025-08-07T23:55:01.000,POINT (-122.403518141 37.792579585),eas_address_point
201102110061,8,otc alterations permit,2011-02-11T00:00:00.000,5659,004,2011-02-11T08:20:30.000,2011-02-11T08:27:52.000,2011-02-11T08:27:52.000,2011-05-03T00:00:00.000,complete,2011-05-03T00:00:00.000,210,Banks,St,94110.0,1 family dwelling,1 family dwelling,1.0,1.0,19000.0,19000.0,N,Y,9.0,Bernal Heights,1230160186064,2025-08-07T23:55:01.000,POINT (-122.412897573 37.739972856),eas_address_point
201102110062,8,otc alterations permit,2011-02-11T00:00:00.000,5810,026,2011-02-11T08:23:27.000,2011-02-11T08:28:01.000,2011-02-11T08:28:01.000,2011-05-06T00:00:00.000,complete,2011-05-06T00:00:00.000,779,Andover,St,94110.0,1 family dwelling,1 family dwelling,1.0,1.0,19000.0,19000.0,N,Y,9.0,Bernal Heights,1230163188738,2025-08-07T23:55:01.000,POINT (-122.416729102 37.733463502),eas_address_point
201102110063,3,additions alterations or repairs,2011-02-11T00:00:00.000,3704,050,2011-02-11T08:28:19.000,2011-03-11T08:43:25.000,2011-03-01T16:19:27.000,,issued,2011-03-11T08:43:25.000,47,06th,St,94103.0,apartments,apartments,80.0,80.0,5000.0,5000.0,N,Y,6.0,South of Market,1230164164396,2025-08-07T23:55:01.000,POINT (-122.409222445 37.781686967),eas_address_point
201102110063,3,additions alterations or repairs,2011-02-11T00:00:00.000,3704,050,2011-02-11T08:28:19.000,2011-03-11T08:43:25.000,2011-03-01T16:19:27.000,,issued,2011-03-11T08:43:25.000,55,06th,St,94103.0,apartments,apartments,80.0,80.0,5000.0,5000.0,N,,6.0,South of Market,1230165358579,2025-08-07T23:55:01.000,POINT (-122.409222445 37.781686967),eas_address_point
201102110064,3,additions alterations or repairs,2011-02-11T00:00:00.000,3595,024,2011-02-11T08:32:05.000,2011-03-11T08:42:26.000,2011-03-01T14:49:40.000,,issued,2011-03-11T08:42:26.000,2351,Mission,St,94110.0,food/beverage hndlng,food/beverage hndlng,0.0,0.0,5000.0,5000.0,N,Y,9.0,Mission,1230170160743,2025-08-07T23:55:01.000,POINT (-122.418544171 37.759240298),eas_address_point
201102110065,8,otc alterations permit,2011-02-11T00:00:00.000,4282A,005,2011-02-11T08:34:15.000,2011-02-14T09:24:46.000,2011-02-14T09:24:46.000,2011-07-08T00:00:00.000,complete,2011-07-08T00:00:00.000,1470,De Haro,St,94107.0,1 family dwelling,1 family dwelling,1.0,1.0,15000.0,25000.0,N,Y,10.0,Potrero Hill,1230169173200,2025-08-07T23:55:01.000,POINT (-122.400599768 37.75118274),eas_address_point
201102110066,8,otc alterations permit,2011-02-11T00:00:00.000,0226,028,2011-02-11T08:34:44.000,2011-02-11T10:10:45.000,2011-02-11T10:10:45.000,2012-02-24T00:00:00.000,complete,2012-02-24T00:00:00.000,710,Commercial,St,94108.0,office,office,0.0,0.0,5000.0,5000.0,N,,3.0,Chinatown,1230168385468,2025-08-07T23:55:01.000,POINT (-122.405068027 37.794092935),eas_address_point
201102110066,8,otc alterations permit,2011-02-11T00:00:00.000,0226,028,2011-02-11T08:34:44.000,2011-02-11T10:10:45.000,2011-02-11T10:10:45.000,2012-02-24T00:00:00.000,complete,2012-02-24T00:00:00.000,708,Commercial,St,94108.0,office,office,0.0,0.0,5000.0,5000.0,N,Y,3.0,Chinatown,123016763261,2025-08-07T23:55:01.000,POINT (-122.405068027 37.794092935),eas_address_point
M241306,8,otc alterations permit,2011-02-11T00:00:00.000,2603,007,2011-02-11T14:39:43.000,2011-02-11T14:43:49.000,2011-02-11T14:43:49.000,,reinstated,2011-03-03T11:17:19.000,1468,Masonic,Av,94117.0,,,,,,1.0,N,Y,8.0,Haight Ashbury,1230255138883,2025-08-07T23:55:01.000,POINT (-122.444326642 37.766797173),eas_address_point
201102110067,8,otc alterations permit,2011-02-11T00:00:00.000,5069,024,2011-02-11T08:55:31.000,2011-02-11T10:35:38.000,2011-02-11T10:35:38.000,2011-02-28T00:00:00.000,complete,2011-02-28T00:00:00.000,159,Tunnel,Av,94134.0,1 family dwelling,1 family dwelling,1.0,1.0,28000.0,28000.0,N,Y,10.0,Bayview Hunters Point,1230171177567,2025-08-07T23:55:01.000,POINT (-122.400219775 37.712761162),eas_address_point
201102110069,8,otc alterations permit,2011-02-11T00:00:00.000,6082,029,2011-02-11T09:10:14.000,2011-02-11T10:43:17.000,2011-02-11T10:39:21.000,2011-03-22T00:00:00.000,complete,2011-03-22T00:00:00.000,357,London,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,18000.0,18000.0,N,Y,11.0,Excelsior,1230174195635,2025-08-07T23:55:01.000,POINT (-122.434478096 37.723272978),eas_address_point
201102110071,8,otc alterations permit,2011-02-11T00:00:00.000,5894,003,2011-02-11T09:16:43.000,2011-02-11T10:34:56.000,2011-02-11T10:29:03.000,2011-02-17T00:00:00.000,complete,2011-02-17T00:00:00.000,493,Silver,Av,94112.0,2 family dwelling,2 family dwelling,2.0,2.0,1.0,1.0,N,Y,11.0,Excelsior,1230176190604,2025-08-07T23:55:01.000,POINT (-122.426198509 37.728867188),eas_address_point
201102110071,8,otc alterations permit,2011-02-11T00:00:00.000,5894,003,2011-02-11T09:16:43.000,2011-02-11T10:34:56.000,2011-02-11T10:29:03.000,2011-02-17T00:00:00.000,complete,2011-02-17T00:00:00.000,495,Silver,Av,94112.0,2 family dwelling,2 family dwelling,2.0,2.0,1.0,1.0,N,,11.0,Excelsior,1230177425357,2025-08-07T23:55:01.000,POINT (-122.426198509 37.728867188),eas_address_point
201102110072,8,otc alterations permit,2011-02-11T00:00:00.000,0472,039,2011-02-11T09:20:25.000,2011-02-11T10:03:15.000,2011-02-11T10:03:15.000,,expired,2013-07-18T15:03:46.000,1327,Bay,St,94123.0,apartments,apartments,3.0,3.0,6000.0,6000.0,N,Y,2.0,Marina,1230179276037,2025-08-07T23:55:01.000,POINT (-122.428816486 37.803456578),eas_address_point
201102110073,3,additions alterations or repairs,2011-02-11T00:00:00.000,0069,010,2011-02-11T09:24:13.000,2011-03-11T15:05:16.000,2011-03-10T16:37:16.000,,issued,2011-03-11T15:05:16.000,2620,Larkin,St,94109.0,1 family dwelling,1 family dwelling,1.0,1.0,100000.0,200000.0,N,Y,3.0,Russian Hill,123018357578,2025-08-07T23:55:01.000,POINT (-122.421028354 37.802126119),eas_address_point
201102110074,8,otc alterations permit,2011-02-11T00:00:00.000,0231,023,2011-02-11T09:25:49.000,2011-02-23T16:02:37.000,2011-02-23T16:02:37.000,2011-08-22T00:00:00.000,complete,2011-08-22T00:00:00.000,2,Embarcadero Center,,94111.0,office,office,0.0,0.0,250000.0,250000.0,N,Y,3.0,Financial District/South Beach,123018163348,2025-08-07T23:55:01.000,POINT (-122.398472752 37.794798594),parcel_centroid
201102110075,8,otc alterations permit,2011-02-11T00:00:00.000,0230,028,2011-02-11T09:30:20.000,2011-03-04T13:09:12.000,2011-03-04T13:09:12.000,2011-04-25T00:00:00.000,complete,2011-04-25T00:00:00.000,1,Embarcadero Center,,94126.0,office,office,0.0,0.0,80000.0,80000.0,N,Y,3.0,Financial District/South Beach,123018263347,2025-08-07T23:55:01.000,POINT (-122.399644299 37.794643849),parcel_centroid
201102110076,8,otc alterations permit,2011-02-11T00:00:00.000,3709,012,2011-02-11T09:43:18.000,2011-02-24T10:39:14.000,2011-02-24T10:32:43.000,2011-03-21T00:00:00.000,complete,2011-03-21T00:00:00.000,455,Market,St,94105.0,office,office,0.0,0.0,42500.0,42500.0,N,Y,6.0,Financial District/South Beach,1230185164576,2025-08-07T23:55:01.000,POINT (-122.398633589 37.790947055),eas_address_point
201102110077,3,additions alterations or repairs,2011-02-11T00:00:00.000,2134A,005,2011-02-11T09:45:39.000,2011-08-09T08:45:40.000,2011-08-03T13:08:11.000,2012-01-12T00:00:00.000,complete,2012-01-12T00:00:00.000,2017,14th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,47000.0,47000.0,N,Y,7.0,Inner Sunset,1230186127077,2025-08-07T23:55:01.000,POINT (-122.471228211 37.750383092),eas_address_point
201102110078,8,otc alterations permit,2011-02-11T00:00:00.000,0204,021,2011-02-11T09:50:07.000,2011-02-11T10:35:07.000,2011-02-11T10:35:07.000,2011-06-30T00:00:00.000,complete,2011-06-30T00:00:00.000,1,Maritime,Pz,94111.0,office,office,0.0,0.0,2500.0,1800.0,N,Y,3.0,Financial District/South Beach,1230187289258,2025-08-07T23:55:01.000,POINT (-122.399226774 37.795606965),parcel_centroid
M241326,8,otc alterations permit,2011-02-11T00:00:00.000,0542,090,2011-02-11T14:49:10.000,2011-02-11T14:57:08.000,2011-02-11T14:57:08.000,,issued,2011-02-11T14:57:08.000,1900,Green,St,94123.0,,,,,,1.0,N,Y,2.0,Marina,1230259392433,2025-08-07T23:55:01.000,POINT (-122.430578755 37.796991906),eas_address_point
201102110079,8,otc alterations permit,2011-02-11T00:00:00.000,0472,009,2011-02-11T09:52:42.000,2011-02-11T09:58:53.000,2011-02-11T09:58:53.000,,expired,2014-03-11T08:12:43.000,3201,Gough,St,94123.0,apartments,apartments,15.0,15.0,12000.0,12879.0,N,Y,2.0,Marina,123018871242,2025-08-07T23:55:01.000,POINT (-122.428514179 37.802938483),eas_address_point
201102110080,8,otc alterations permit,2011-02-11T00:00:00.000,6614,031,2011-02-11T09:57:04.000,2011-02-11T10:03:00.000,2011-02-11T10:03:00.000,2011-03-14T00:00:00.000,complete,2011-03-14T00:00:00.000,273,28th,St,94131.0,2 family dwelling,2 family dwelling,2.0,2.0,300.0,300.0,N,Y,8.0,Noe Valley,1230189209187,2025-08-07T23:55:01.000,POINT (-122.428391561 37.74495874),eas_address_point
201102110080,8,otc alterations permit,2011-02-11T00:00:00.000,6614,031,2011-02-11T09:57:04.000,2011-02-11T10:03:00.000,2011-02-11T10:03:00.000,2011-03-14T00:00:00.000,complete,2011-03-14T00:00:00.000,275,28th,St,94131.0,2 family dwelling,2 family dwelling,2.0,2.0,300.0,300.0,N,,8.0,Noe Valley,1230190436462,2025-08-07T23:55:01.000,POINT (-122.428391561 37.74495874),eas_address_point
201102110081,3,additions alterations or repairs,2011-02-11T00:00:00.000,6578,047,2011-02-11T10:12:36.000,,,,withdrawn,2011-05-18T14:38:43.000,226,27th,St,94131.0,apartments,apartments,10.0,10.0,10000.0,,N,Y,8.0,Noe Valley,1230193419354,2025-08-07T23:55:01.000,POINT (-122.425827308 37.747211386),eas_address_point
201102110082,8,otc alterations permit,2011-02-11T00:00:00.000,1777,020,2011-02-11T10:13:04.000,2011-02-11T10:40:32.000,2011-02-11T10:40:32.000,2012-04-17T00:00:00.000,complete,2012-04-17T00:00:00.000,1382,23rd,Av,94122.0,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,4.0,Sunset/Parkside,1230191113723,2025-08-07T23:55:01.000,POINT (-122.481017289 37.761872334),eas_address_point
201102110083,8,otc alterations permit,2011-02-11T00:00:00.000,3709,016,2011-02-11T10:19:24.000,2011-02-23T14:37:01.000,2011-02-23T14:37:01.000,2012-07-17T00:00:00.000,complete,2012-07-17T00:00:00.000,425,Market,St,94105.0,office,office,0.0,0.0,1.0,1.0,N,Y,6.0,Financial District/South Beach,1230194164579,2025-08-07T23:55:01.000,POINT (-122.398125294 37.791121296),eas_address_point
201102110084,8,otc alterations permit,2011-02-11T00:00:00.000,1777,022,2011-02-11T10:29:58.000,2011-02-11T10:40:48.000,2011-02-11T10:40:48.000,2012-04-17T00:00:00.000,complete,2012-04-17T00:00:00.000,1374,23rd,Av,94122.0,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,4.0,Sunset/Parkside,1230195113725,2025-08-07T23:55:01.000,POINT (-122.480983717 37.76201133),eas_address_point
201102110085,8,otc alterations permit,2011-02-11T00:00:00.000,3729,048,2011-02-11T10:34:35.000,2011-02-11T10:50:26.000,2011-02-11T10:50:26.000,2012-05-24T00:00:00.000,complete,2012-05-24T00:00:00.000,744,Clementina,St,94103.0,apartments,apartments,6.0,6.0,1.0,1.0,N,Y,6.0,South of Market,1230197249228,2025-08-07T23:55:01.000,POINT (-122.411496319 37.774943404),eas_address_point
201102110086,8,otc alterations permit,2011-02-11T00:00:00.000,0995,018,2011-02-11T10:36:26.000,2011-02-11T10:46:02.000,2011-02-11T10:46:02.000,2011-08-16T00:00:00.000,complete,2011-08-16T00:00:00.000,3565,Washington,St,94118.0,1 family dwelling,1 family dwelling,1.0,1.0,20000.0,20000.0,N,Y,2.0,Presidio Heights,123019686390,2025-08-07T23:55:01.000,POINT (-122.451591674 37.789129503),eas_address_point
201102110087,8,otc alterations permit,2011-02-11T00:00:00.000,5517,098,2011-02-11T10:40:57.000,2011-02-11T10:44:38.000,2011-02-11T10:44:38.000,2011-07-19T00:00:00.000,complete,2011-07-19T00:00:00.000,244,Precita,Av,94110.0,apartments,apartments,6.0,6.0,1302.0,1302.0,N,Y,9.0,Bernal Heights,1230198261940,2025-08-07T23:55:01.000,POINT (-122.414916419 37.747116161),eas_address_point
201102110088,8,otc alterations permit,2011-02-11T00:00:00.000,2120A,009A,2011-02-11T10:50:26.000,2011-02-11T10:53:25.000,2011-02-11T10:53:25.000,2011-02-15T00:00:00.000,complete,2011-02-15T00:00:00.000,1050,Pacheco,St,94116.0,1 family dwelling,1 family dwelling,,,3500.0,3500.0,N,Y,7.0,Inner Sunset,1230199126546,2025-08-07T23:55:01.000,POINT (-122.471179637 37.751910702),eas_address_point
201102110089,8,otc alterations permit,2011-02-11T00:00:00.000,1439,040,2011-02-11T10:51:05.000,2011-02-11T11:04:18.000,2011-02-11T10:52:39.000,,issued,2011-02-11T11:04:18.000,639,Clement,St,94118.0,food/beverage hndlng,food/beverage hndlng,0.0,0.0,2000.0,2000.0,N,Y,1.0,Inner Richmond,1230200376357,2025-08-07T23:55:01.000,POINT (-122.466143329 37.78262072),eas_address_point
201102110091,8,otc alterations permit,2011-02-11T00:00:00.000,3728,057,2011-02-11T11:12:23.000,2011-02-11T11:21:07.000,2011-02-11T11:17:57.000,2011-04-01T00:00:00.000,complete,2011-04-01T00:00:00.000,743,Minna,St,94103.0,apartments,apartments,3.0,3.0,2400.0,2400.0,N,Y,6.0,South of Market,1230202165141,2025-08-07T23:55:01.000,POINT (-122.413157554 37.776383241),eas_address_point
201102110092,8,otc alterations permit,2011-02-11T00:00:00.000,0101,021,2011-02-11T11:12:23.000,2011-02-15T09:31:56.000,2011-02-15T09:31:56.000,,expired,2012-10-22T00:00:00.000,1834,Mason,St,94133.0,apartments,apartments,6.0,6.0,5000.0,5000.0,N,,3.0,Chinatown,1230205348911,2025-08-07T23:55:01.000,POINT (-122.412222562 37.800590532),eas_address_point
