permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
202202027175,8,otc alterations permit,2022-02-02T00:00:00.000,3741,046,2022-02-02T11:24:15.000,2022-02-02T13:24:13.000,2022-02-02T13:24:13.000,2022-06-06T09:15:08.000,complete,2022-06-06T09:15:08.000,2,Folsom,St,94105,office,office,,,10400.0,28232.0,N,Y,6.0,Financial District/South Beach,1635025513060,2025-08-07T23:55:01.000,POINT (-122.390741585 37.790663024),eas_address_point
202202027177,8,otc alterations permit,2022-02-02T00:00:00.000,3715,007,2022-02-02T11:25:55.000,2022-02-02T13:05:31.000,2022-02-02T13:05:31.000,2022-02-09T13:32:28.000,complete,2022-02-09T13:32:28.000,169,Steuart,St,94105,health studios & gym,health studios & gym,131.0,131.0,1200.0,1200.0,N,,6.0,Financial District/South Beach,1635028164626,2025-08-07T23:55:01.000,POINT (-122.392019585 37.792520218),eas_address_point
202202027177,8,otc alterations permit,2022-02-02T00:00:00.000,3715,007,2022-02-02T11:25:55.000,2022-02-02T13:05:31.000,2022-02-02T13:05:31.000,2022-02-09T13:32:28.000,complete,2022-02-09T13:32:28.000,165,Steuart,St,94105,health studios & gym,health studios & gym,131.0,131.0,1200.0,1200.0,N,Y,6.0,Financial District/South Beach,1635027249111,2025-08-07T23:55:01.000,POINT (-122.39212285 37.792614538),eas_address_point
202202027178,8,otc alterations permit,2022-02-02T00:00:00.000,0266,007,2022-02-02T11:32:11.000,,,,withdrawn,2024-08-09T11:18:30.000,30,Battery,St,94111,office,office,,,75000.0,75000.0,N,Y,3.0,Financial District/South Beach,1636101507058,2025-08-07T23:55:01.000,POINT (-122.399524362 37.791784621),eas_address_point
202202027179,8,otc alterations permit,2022-02-02T00:00:00.000,1912,002E,2022-02-02T11:34:11.000,2022-02-14T14:51:51.000,2022-02-14T14:51:51.000,,issued,2022-02-14T14:51:51.000,1650,32nd,Av,94122,1 family dwelling,1 family dwelling,1.0,1.0,8760.0,8760.0,N,Y,4.0,Sunset/Parkside,1635030120133,2025-08-07T23:55:01.000,POINT (-122.49026797 37.756407739),eas_address_point
202202027180,8,otc alterations permit,2022-02-02T00:00:00.000,4000,058,2022-02-02T11:37:20.000,2022-02-03T12:04:14.000,2022-02-03T12:04:14.000,,issued,2022-02-03T12:04:14.000,208,Pennsylvania,Av,94107,artist live/work,artist live/work,22.0,22.0,17000.0,17000.0,N,Y,10.0,Potrero Hill,1635034494202,2025-08-07T23:55:01.000,POINT (-122.39394999 37.763580356),eas_address_point
202202027181,8,otc alterations permit,2022-02-02T00:00:00.000,0798,027,2022-02-02T11:39:32.000,2022-02-02T14:02:11.000,2022-02-02T14:02:11.000,2022-09-13T14:59:44.000,complete,2022-09-13T14:59:44.000,857,Fillmore,St,94117,2 family dwelling,2 family dwelling,2.0,2.0,7500.0,7500.0,N,Y,5.0,Hayes Valley,163503281854,2025-08-07T23:55:01.000,POINT (-122.43179482 37.77743497),eas_address_point
202202027182,8,otc alterations permit,2022-02-02T00:00:00.000,4000,059,2022-02-02T11:42:01.000,2022-02-03T12:00:06.000,2022-02-03T12:00:06.000,,issued,2022-02-03T12:00:06.000,208,Pennsylvania,Av,94107,artist live/work,artist live/work,22.0,22.0,17000.0,17000.0,N,Y,10.0,Potrero Hill,1635033494203,2025-08-07T23:55:01.000,POINT (-122.39394999 37.763580356),eas_address_point
202202027183,8,otc alterations permit,2022-02-02T00:00:00.000,4000,068,2022-02-02T11:52:06.000,2022-02-03T11:56:47.000,2022-02-03T11:56:47.000,,issued,2022-02-03T11:56:47.000,208,Pennsylvania,Av,94107,artist live/work,artist live/work,22.0,22.0,17000.0,17000.0,N,Y,10.0,Potrero Hill,1635035494213,2025-08-07T23:55:01.000,POINT (-122.39394999 37.763580356),eas_address_point
202202027184,8,otc alterations permit,2022-02-02T00:00:00.000,3751,157,2022-02-02T11:52:46.000,2022-04-22T10:54:42.000,2022-04-22T10:54:42.000,2022-07-05T11:24:55.000,complete,2022-07-05T11:24:55.000,360,03rd,St,94107,office,office,0.0,0.0,68000.0,68000.0,N,Y,6.0,South of Market,1635036488748,2025-08-07T23:55:01.000,POINT (-122.39823591 37.783039726),eas_address_point
202202027186,8,otc alterations permit,2022-02-02T00:00:00.000,4000,061,2022-02-02T11:54:58.000,2022-02-03T11:57:33.000,2022-02-03T11:57:33.000,2022-03-18T13:41:21.000,complete,2022-03-18T13:41:21.000,208,Pennsylvania,Av,94107,artist live/work,artist live/work,22.0,22.0,17000.0,17000.0,N,Y,10.0,Potrero Hill,1635038494205,2025-08-07T23:55:01.000,POINT (-122.39394999 37.763580356),eas_address_point
202202027187,8,otc alterations permit,2022-02-02T00:00:00.000,1459,008,2022-02-02T11:58:33.000,2022-02-02T13:34:26.000,2022-02-02T13:34:26.000,2022-03-01T11:41:06.000,complete,2022-03-01T11:41:06.000,6332,Geary,Bl,94121,1 family dwelling,1 family dwelling,1.0,1.0,44000.0,44000.0,N,Y,1.0,Outer Richmond,1635039100608,2025-08-07T23:55:01.000,POINT (-122.487519752 37.780274419),eas_address_point
202202027188,8,otc alterations permit,2022-02-02T00:00:00.000,6509,011A,2022-02-02T12:01:45.000,2022-02-02T13:32:53.000,2022-02-02T13:32:53.000,,expired,2025-10-20T07:59:12.000,345,Vicksburg,St,94114,apartments,apartments,4.0,4.0,28000.0,28000.0,N,Y,8.0,Noe Valley,1635040205627,2025-10-22T01:05:00.000,POINT (-122.428338635 37.751041529),eas_address_point
202202027189,8,otc alterations permit,2022-02-02T00:00:00.000,3643,010A,2022-02-02T12:02:36.000,2022-02-02T15:01:09.000,2022-02-02T15:01:09.000,2023-03-23T11:27:18.000,complete,2023-03-23T11:27:18.000,3316,24th,St,94110,dance hall,dance hall,0.0,0.0,70000.0,38380.0,N,Y,9.0,Mission,1635043475786,2025-08-07T23:55:01.000,POINT (-122.418794939 37.752309858),eas_address_point
202202027190,8,otc alterations permit,2022-02-02T00:00:00.000,3557,115,2022-02-02T12:11:14.000,2022-02-02T14:11:50.000,2022-02-02T14:11:50.000,2022-07-29T09:03:14.000,complete,2022-07-29T09:03:14.000,3392,16th,St,94114,apartments,apartments,3.0,3.0,25000.0,25000.0,N,Y,8.0,Castro/Upper Market,1635042434878,2025-08-07T23:55:01.000,POINT (-122.428412915 37.76472875),eas_address_point
202202027192,8,otc alterations permit,2022-02-02T00:00:00.000,1596,001,2022-02-02T12:19:30.000,2022-02-02T12:53:28.000,2022-02-02T12:53:28.000,2022-03-01T11:09:09.000,complete,2022-03-01T11:09:09.000,4715,Balboa,St,94121,apartments,apartments,6.0,6.0,34240.0,34240.0,N,Y,1.0,Outer Richmond,1635044410927,2025-08-07T23:55:01.000,POINT (-122.509355175 37.774984363),eas_address_point
202202027193,8,otc alterations permit,2022-02-02T00:00:00.000,1456,001,2022-02-02T12:20:54.000,2022-02-02T12:54:36.000,2022-02-02T12:54:36.000,,issued,2022-02-02T12:54:36.000,405,24th,Av,94121,apartments,apartments,8.0,8.0,38740.0,38740.0,N,Y,1.0,Outer Richmond,1635045242698,2025-08-07T23:55:01.000,POINT (-122.483925552 37.781816104),eas_address_point
202202027194,8,otc alterations permit,2022-02-02T00:00:00.000,1279,014,2022-02-02T12:50:23.000,2022-04-14T09:43:23.000,2022-04-14T09:43:23.000,,issued,2022-04-14T09:43:23.000,985,Clayton,St,94117,1 family dwelling,1 family dwelling,1.0,1.0,27000.0,27000.0,N,Y,8.0,Haight Ashbury,163504795188,2025-08-07T23:55:01.000,POINT (-122.447520502 37.763931516),eas_address_point
202202027196,8,otc alterations permit,2022-02-02T00:00:00.000,5521,014,2022-02-02T13:08:25.000,2022-02-22T09:54:30.000,2022-02-22T09:54:30.000,2023-04-07T13:50:05.000,complete,2023-04-07T13:50:05.000,38,Aztec,St,94110,1 family dwelling,1 family dwelling,1.0,1.0,35000.0,35000.0,N,Y,9.0,Bernal Heights,1635048183370,2025-08-07T23:55:01.000,POINT (-122.415611935 37.745353154),eas_address_point
202202027197,8,otc alterations permit,2022-02-02T00:00:00.000,0207,032,2022-02-02T13:10:49.000,2022-03-22T13:57:24.000,2022-03-22T13:57:24.000,2023-10-02T09:52:23.000,complete,2023-10-02T09:52:23.000,600,Montgomery,St,94111,office,office,,,415708.0,415708.0,N,Y,3.0,Chinatown,1635049296199,2025-08-07T23:55:01.000,POINT (-122.40273227 37.795156562),eas_address_point
202202027198,8,otc alterations permit,2022-02-02T00:00:00.000,1854,023,2022-02-02T13:12:40.000,2022-02-02T13:45:08.000,2022-02-02T13:45:08.000,,issued,2022-02-02T13:45:08.000,1550,09th,Av,94122,apartments,apartments,12.0,12.0,21281.0,21281.0,N,Y,7.0,Inner Sunset,1635050244961,2025-08-07T23:55:01.000,POINT (-122.465658766 37.759416891),eas_address_point
202202027202,8,otc alterations permit,2022-02-02T00:00:00.000,4070,021,2022-02-02T13:41:28.000,2022-02-02T15:00:07.000,2022-02-02T15:00:07.000,,issued,2022-02-02T15:00:07.000,530,Wisconsin,St,94107,apartments,apartments,15.0,15.0,5000.0,13000.0,N,Y,10.0,Potrero Hill,1635054169519,2025-08-07T23:55:01.000,POINT (-122.399440536 37.760798084),eas_address_point
202202027203,8,otc alterations permit,2022-02-02T00:00:00.000,5520,038,2022-02-02T13:49:39.000,2022-02-02T15:17:45.000,2022-02-02T15:17:45.000,2022-12-30T15:01:40.000,complete,2022-12-30T15:01:40.000,78,Montezuma,St,94110,1 family dwelling,1 family dwelling,1.0,1.0,750.0,3000.0,N,Y,9.0,Bernal Heights,1635055183356,2025-08-07T23:55:01.000,POINT (-122.415659555 37.745849407),eas_address_point
202201286847,8,otc alterations permit,2022-01-28T06:56:44.000,2999B,033,2022-01-28T06:56:44.000,2022-01-28T06:58:31.000,,2022-05-20T10:21:39.000,complete,2022-05-20T10:21:39.000,80,Molimo,Dr,94127,1 family dwelling,1 family dwelling,,,7800.0,7800.0,N,Y,7.0,West of Twin Peaks,1634670149477,2025-08-07T23:55:01.000,POINT (-122.447268318 37.737328922),eas_address_point
202202027199,8,otc alterations permit,2022-02-02T00:00:00.000,3642,056,2022-02-02T13:20:00.000,2022-02-02T13:23:30.000,2022-02-02T13:23:30.000,,expired,2026-04-10T10:14:32.000,843,Capp,St,94110,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,9.0,Mission,1635051163717,2026-04-12T01:05:02.000,POINT (-122.417117204 37.753192586),eas_address_point
202202027204,8,otc alterations permit,2022-02-02T00:00:00.000,0250,017,2022-02-02T13:52:35.000,2022-02-02T13:57:06.000,2022-02-02T13:57:06.000,2022-02-03T10:10:51.000,complete,2022-02-03T10:10:51.000,1477,California,St,94109,apartments,apartments,6.0,6.0,1.0,1.0,N,Y,3.0,Nob Hill,163505663679,2025-08-07T23:55:01.000,POINT (-122.418522433 37.790574772),eas_address_point
202202027205,8,otc alterations permit,2022-02-02T00:00:00.000,0871,021,2022-02-02T14:28:01.000,2022-02-02T15:36:35.000,2022-02-02T15:36:35.000,2022-09-21T07:06:59.000,complete,2022-09-21T07:06:59.000,10,Laguna,St,94102,apartments,apartments,3.0,3.0,10000.0,10000.0,N,Y,8.0,Hayes Valley,1635057423952,2025-08-07T23:55:01.000,POINT (-122.424959414 37.771317733),eas_address_point
202202027206,8,otc alterations permit,2022-02-02T00:00:00.000,0288,017,2022-02-02T14:32:34.000,2022-02-16T11:17:00.000,2022-02-16T11:17:00.000,2023-03-10T06:57:38.000,complete,2023-03-10T06:57:38.000,381,Bush,St,94108,office,office,,,10000.0,24185.0,N,Y,3.0,Financial District/South Beach,163505867030,2025-08-07T23:55:01.000,POINT (-122.403767479 37.790681237),eas_address_point
202202027208,8,otc alterations permit,2022-02-02T00:00:00.000,1633,004,2022-02-02T14:43:44.000,2022-02-02T15:15:06.000,2022-02-02T15:15:06.000,2022-05-04T13:05:43.000,complete,2022-05-04T13:05:43.000,615,11th,Av,94118,1 family dwelling,1 family dwelling,1.0,1.0,20000.0,26000.0,N,Y,1.0,Inner Richmond,1635060107702,2025-08-07T23:55:01.000,POINT (-122.469622367 37.776629937),eas_address_point
202202027209,8,otc alterations permit,2022-02-02T00:00:00.000,3267,003,2022-02-02T14:45:57.000,2022-02-10T14:00:43.000,2022-02-10T14:00:43.000,2022-10-31T10:59:25.000,complete,2022-10-31T10:59:25.000,110,Aptos,Av,94127,1 family dwelling,1 family dwelling,1.0,1.0,135000.0,270000.0,N,Y,7.0,West of Twin Peaks,1635061155481,2025-08-07T23:55:01.000,POINT (-122.466628658 37.730046075),eas_address_point
202202027211,8,otc alterations permit,2022-02-02T00:00:00.000,2371,012A,2022-02-02T14:50:37.000,2022-02-02T15:19:41.000,2022-02-02T15:19:41.000,,issued,2022-02-02T15:19:41.000,2395,42nd,Av,94116,1 family dwelling,1 family dwelling,1.0,1.0,60000.0,60000.0,N,Y,4.0,Sunset/Parkside,1635063133059,2025-08-07T23:55:01.000,POINT (-122.500563576 37.74209961),eas_address_point
202202027212,8,otc alterations permit,2022-02-02T00:00:00.000,7244,035,2022-02-02T14:56:59.000,2022-02-02T15:08:03.000,2022-02-02T15:08:03.000,,cancelled,2025-01-14T14:01:44.000,3806,19th,Av,94132,1 family dwelling,1 family dwelling,1.0,1.0,9000.0,9000.0,N,Y,7.0,West of Twin Peaks,1635065225048,2025-08-07T23:55:01.000,POINT (-122.474320081 37.719553431),eas_address_point
202202027213,8,otc alterations permit,2022-02-02T00:00:00.000,6694,012,2022-02-02T15:18:53.000,2022-02-02T15:23:42.000,2022-02-02T15:23:42.000,2022-08-04T15:13:29.000,complete,2022-08-04T15:13:29.000,360,Arlington,St,94131,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,8.0,Glen Park,1635066210818,2025-08-07T23:55:01.000,POINT (-122.428090627 37.736342522),eas_address_point
202202027214,8,otc alterations permit,2022-02-02T00:00:00.000,6694,012,2022-02-02T15:20:37.000,2022-02-02T15:23:58.000,2022-02-02T15:23:58.000,2022-08-04T15:12:38.000,complete,2022-08-04T15:12:38.000,360,Arlington,St,94131,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,8.0,Glen Park,1635067210818,2025-08-07T23:55:01.000,POINT (-122.428090627 37.736342522),eas_address_point
M1227107,8,otc alterations permit,2022-02-02T00:00:00.000,8330,001,2022-02-02T07:29:15.000,2022-03-02T08:45:10.000,2022-03-02T08:45:10.000,,issued,2022-03-02T08:45:10.000,109,Forest,Rd,94130,,,,,,830.0,N,,,,1634970391372,2025-08-07T23:55:01.000,,
M1227107,8,otc alterations permit,2022-02-02T00:00:00.000,8954,002,2022-02-02T07:29:15.000,2022-03-02T08:45:10.000,2022-03-02T08:45:10.000,,issued,2022-03-02T08:45:10.000,201,Forest,Rd,94130,,,,,,830.0,N,Y,6.0,Treasure Island,1634968516033,2025-08-07T23:55:01.000,POINT (-122.367322024 37.81098439),eas_address_point
M1227107,8,otc alterations permit,2022-02-02T00:00:00.000,8954,002,2022-02-02T07:29:15.000,2022-03-02T08:45:10.000,2022-03-02T08:45:10.000,,issued,2022-03-02T08:45:10.000,209,Forest,Rd,94130,,,,,,830.0,N,,6.0,Treasure Island,1634969516034,2025-08-07T23:55:01.000,POINT (-122.367118176 37.810997104),eas_address_point
M1227109,8,otc alterations permit,2022-02-02T00:00:00.000,8952,001,2022-02-02T07:47:15.000,2022-03-02T09:25:12.000,2022-03-02T09:25:12.000,,issued,2022-03-02T09:25:12.000,3,Signal,Rd,94130,,,,,,830.0,N,,6.0,Treasure Island,1634967514785,2025-08-07T23:55:01.000,POINT (-122.366798337 37.809907547),eas_address_point
M1227109,8,otc alterations permit,2022-02-02T00:00:00.000,8952,001,2022-02-02T07:47:15.000,2022-03-02T09:25:12.000,2022-03-02T09:25:12.000,,issued,2022-03-02T09:25:12.000,1,Signal,Rd,94130,,,,,,830.0,N,Y,6.0,Treasure Island,1634966514786,2025-08-07T23:55:01.000,POINT (-122.367017733 37.810006674),eas_address_point
M1227110,8,otc alterations permit,2022-02-02T00:00:00.000,7535,100,2022-02-02T08:38:53.000,2022-03-22T09:19:17.000,2022-03-22T09:19:17.000,,issued,2022-03-22T09:19:17.000,5313,Diamond Heights,Bl,94131,,,,,,634.0,N,Y,8.0,Noe Valley,1635132520342,2025-08-07T23:55:01.000,POINT (-122.436995792 37.743460014),eas_address_point
M1227110,8,otc alterations permit,2022-02-02T00:00:00.000,7535,100,2022-02-02T08:38:53.000,2022-03-22T09:19:17.000,2022-03-22T09:19:17.000,,issued,2022-03-22T09:19:17.000,5325,Diamond Heights,Bl,94131,,,,,,634.0,N,,8.0,Noe Valley,1635133520343,2025-08-07T23:55:01.000,POINT (-122.436765877 37.743237165),eas_address_point
M1227110,8,otc alterations permit,2022-02-02T00:00:00.000,7535,100,2022-02-02T08:38:53.000,2022-03-22T09:19:17.000,2022-03-22T09:19:17.000,,issued,2022-03-22T09:19:17.000,5331,Diamond Heights,Bl,94131,,,,,,634.0,N,,8.0,Noe Valley,1635134520344,2025-08-07T23:55:01.000,POINT (-122.436637843 37.743154652),eas_address_point
M1227111,8,otc alterations permit,2022-02-02T00:00:00.000,7535,100,2022-02-02T08:46:44.000,2022-03-23T08:54:24.000,2022-03-23T08:54:24.000,,issued,2022-03-23T08:54:24.000,5337,Diamond Heights,Bl,94131,,,,,,634.0,N,Y,8.0,Noe Valley,1635129520345,2025-08-07T23:55:01.000,POINT (-122.436510815 37.743072934),eas_address_point
M1227111,8,otc alterations permit,2022-02-02T00:00:00.000,7535,100,2022-02-02T08:46:44.000,2022-03-23T08:54:24.000,2022-03-23T08:54:24.000,,issued,2022-03-23T08:54:24.000,5349,Diamond Heights,Bl,94131,,,,,,634.0,N,,8.0,Noe Valley,1635130520346,2025-08-07T23:55:01.000,POINT (-122.436275659 37.742900963),eas_address_point
M1227111,8,otc alterations permit,2022-02-02T00:00:00.000,7535,100,2022-02-02T08:46:44.000,2022-03-23T08:54:24.000,2022-03-23T08:54:24.000,,issued,2022-03-23T08:54:24.000,5355,Diamond Heights,Bl,94131,,,,,,634.0,N,,8.0,Noe Valley,1635131520347,2025-08-07T23:55:01.000,POINT (-122.43617579 37.742801217),eas_address_point
202202017108,8,otc alterations permit,2022-02-01T13:01:29.000,6159,010,2022-02-01T13:01:29.000,2022-02-01T13:03:24.000,,2022-03-25T11:44:50.000,complete,2022-03-25T11:44:50.000,230,Ordway,St,94134,1 family dwelling,1 family dwelling,,,14500.0,14500.0,N,Y,10.0,Portola,1634956197164,2025-08-07T23:55:01.000,POINT (-122.403229724 37.719983362),eas_address_point
202202017101,8,otc alterations permit,2022-02-01T12:08:17.000,6062,019,2022-02-01T12:08:17.000,2022-02-01T12:09:33.000,,2022-04-05T09:33:30.000,complete,2022-04-05T09:33:30.000,554,Yale,St,94134,1 family dwelling,1 family dwelling,,,23000.0,23000.0,N,Y,9.0,Portola,1634950195124,2025-08-07T23:55:01.000,POINT (-122.415921918 37.72231169),eas_address_point
202202017037,8,otc alterations permit,2022-02-01T00:00:00.000,3653,040,2022-02-01T07:37:45.000,2022-02-01T07:55:48.000,2022-02-01T07:55:48.000,2022-04-22T09:30:26.000,complete,2022-04-22T09:30:26.000,3937,23rd,St,94114,1 family dwelling,1 family dwelling,1.0,1.0,10600.0,10600.0,N,Y,8.0,Noe Valley,1634877164149,2025-08-07T23:55:01.000,POINT (-122.430658118 37.752862308),eas_address_point
202202017038,8,otc alterations permit,2022-02-01T00:00:00.000,0289,003,2022-02-01T07:41:40.000,2022-02-01T10:35:04.000,2022-02-01T10:35:04.000,2022-03-10T12:54:17.000,complete,2022-03-10T12:54:17.000,1,Sansome,St,94104,office,office,,,8000.0,8622.0,N,Y,3.0,Financial District/South Beach,163487867085,2025-08-07T23:55:01.000,POINT (-122.400940441 37.790485159),eas_address_point
202202017038,8,otc alterations permit,2022-02-01T00:00:00.000,0289,004,2022-02-01T07:41:40.000,2022-02-01T10:35:04.000,2022-02-01T10:35:04.000,2022-03-10T12:54:17.000,complete,2022-03-10T12:54:17.000,1,Sansome,St,94104,office,office,,,8000.0,8622.0,N,,3.0,Financial District/South Beach,163487967086,2025-08-07T23:55:01.000,POINT (-122.400940441 37.790485159),eas_address_point
202202017039,8,otc alterations permit,2022-02-01T00:00:00.000,3517,015,2022-02-01T07:45:27.000,2022-02-01T10:30:18.000,2022-02-01T10:30:18.000,2022-10-17T13:44:06.000,complete,2022-10-17T13:44:06.000,1480,Folsom,St,94103,auto repairs,auto repairs,,,185000.0,190100.0,N,Y,6.0,South of Market,1634880156565,2025-08-07T23:55:01.000,POINT (-122.413831616 37.77219465),eas_address_point
202202017042,8,otc alterations permit,2022-02-01T00:00:00.000,2656,033,2022-02-01T07:59:35.000,2022-02-03T14:28:08.000,2022-02-03T14:28:08.000,2023-01-25T11:36:31.000,complete,2023-01-25T11:36:31.000,249,Corbett,Av,94114,apartments,apartments,5.0,5.0,500.0,500.0,N,Y,8.0,Castro/Upper Market,1634883245786,2025-08-07T23:55:01.000,POINT (-122.443736078 37.761283766),eas_address_point
202202017042,8,otc alterations permit,2022-02-01T00:00:00.000,2656,033,2022-02-01T07:59:35.000,2022-02-03T14:28:08.000,2022-02-03T14:28:08.000,2023-01-25T11:36:31.000,complete,2023-01-25T11:36:31.000,253,Corbett,Av,94114,apartments,apartments,5.0,5.0,500.0,500.0,N,,8.0,Castro/Upper Market,1634884411704,2025-08-07T23:55:01.000,POINT (-122.443785698 37.761266802),eas_address_point
202202017043,8,otc alterations permit,2022-02-01T00:00:00.000,1221,002,2022-02-01T08:01:30.000,2022-02-01T08:36:17.000,2022-02-01T08:36:17.000,,issued,2022-02-01T08:36:17.000,125,Lyon,St,94117,apartments,apartments,6.0,6.0,27000.0,27000.0,N,Y,5.0,Haight Ashbury,163488592839,2025-08-07T23:55:01.000,POINT (-122.442618839 37.772253182),eas_address_point
202202017044,8,otc alterations permit,2022-02-01T00:00:00.000,2612,024,2022-02-01T08:09:04.000,2022-02-01T09:36:08.000,2022-02-01T09:36:08.000,,issued,2022-02-01T09:36:08.000,2454,15th,St,94114,apartments,apartments,6.0,6.0,65000.0,65000.0,N,Y,8.0,Castro/Upper Market,1634886264642,2025-08-07T23:55:01.000,POINT (-122.437703469 37.766254639),eas_address_point
202202017045,3,additions alterations or repairs,2022-02-01T00:00:00.000,0262,020,2022-02-01T08:38:40.000,2022-03-03T08:18:43.000,2022-03-01T08:35:14.000,2022-06-06T09:08:44.000,complete,2022-06-06T09:08:44.000,100,Pine,St,94111,office,office,0.0,0.0,41000.0,41000.0,N,Y,3.0,Financial District/South Beach,163488766079,2025-08-07T23:55:01.000,POINT (-122.398970332 37.79264073),eas_address_point
202202017047,8,otc alterations permit,2022-02-01T00:00:00.000,3713,007,2022-02-01T08:44:32.000,2022-02-01T09:27:55.000,2022-02-01T09:27:55.000,2022-02-09T13:23:33.000,complete,2022-02-09T13:23:33.000,1,Market,St,94105,office,office,0.0,0.0,1.0,1.0,N,Y,6.0,Financial District/South Beach,1634888164605,2025-08-07T23:55:01.000,POINT (-122.394985937 37.793983856),eas_address_point
202202017048,8,otc alterations permit,2022-02-01T00:00:00.000,0260,004,2022-02-01T08:49:57.000,,,,filed,2022-02-01T08:49:57.000,221,Sansome,St,94104,retail sales,retail sales,0.0,0.0,20000.0,0.0,N,Y,3.0,Financial District/South Beach,1634891378428,2025-08-07T23:55:01.000,POINT (-122.401269696 37.792389875),eas_address_point
202202017049,8,otc alterations permit,2022-02-01T00:00:00.000,0503,031,2022-02-01T08:51:46.000,2022-02-01T09:09:53.000,2022-02-01T09:09:53.000,2022-06-28T15:12:24.000,complete,2022-06-28T15:12:24.000,2701,Van Ness,Av,94109,apartments,apartments,64.0,64.0,20000.0,20000.0,N,Y,2.0,Marina,1634892449398,2025-08-07T23:55:01.000,POINT (-122.424848837 37.800573322),eas_address_point
202202017050,8,otc alterations permit,2022-02-01T00:00:00.000,0579,030,2022-02-01T08:58:38.000,2022-02-01T11:57:31.000,2022-02-01T11:57:31.000,,issued,2022-02-01T11:57:31.000,2172,Pacific,Av,94115,apartments,apartments,4.0,4.0,278730.0,278730.0,N,Y,2.0,Pacific Heights,1634894235597,2025-08-07T23:55:01.000,POINT (-122.431091024 37.794086011),eas_address_point
202202017051,8,otc alterations permit,2022-02-01T00:00:00.000,5517,003,2022-02-01T09:01:47.000,2022-02-01T10:09:28.000,2022-02-01T10:09:28.000,2022-04-20T13:46:52.000,complete,2022-04-20T13:46:52.000,3208,Folsom,St,94110,2 family dwelling,2 family dwelling,2.0,2.0,15000.0,30000.0,N,Y,9.0,Bernal Heights,1634895183158,2025-08-07T23:55:01.000,POINT (-122.413823636 37.746956596),eas_address_point
202202017052,3,additions alterations or repairs,2022-02-01T00:00:00.000,2631,044,2022-02-01T09:05:24.000,2023-12-20T13:18:18.000,2023-12-19T13:15:31.000,2025-05-06T10:49:29.000,complete,2025-05-06T10:49:29.000,1448,Willard,St,94117,1 family dwelling,2 family dwelling,1.0,2.0,100000.0,210000.0,N,Y,8.0,Inner Sunset,1634896140354,2025-08-07T23:55:01.000,POINT (-122.45386102 37.763431682),eas_address_point
202202017053,8,otc alterations permit,2022-02-01T00:00:00.000,2979A,008,2022-02-01T09:06:44.000,2022-02-01T11:57:17.000,2022-02-01T11:57:17.000,2022-12-27T11:47:06.000,complete,2022-12-27T11:47:06.000,1370,Portola,Dr,94127,1 family dwelling,1 family dwelling,1.0,1.0,7790.0,7790.0,N,Y,7.0,West of Twin Peaks,1634897148741,2025-08-07T23:55:01.000,POINT (-122.465628834 37.739802274),eas_address_point
202202017054,8,otc alterations permit,2022-02-01T00:00:00.000,7167,003,2022-02-01T09:10:20.000,2022-02-03T10:39:48.000,2022-02-03T10:39:48.000,2022-04-21T15:07:25.000,complete,2022-04-21T15:07:25.000,171,Wilson,St,94112,1 family dwelling,1 family dwelling,1.0,1.0,3079.0,3079.0,N,Y,11.0,Outer Mission,1634898223767,2025-08-07T23:55:01.000,POINT (-122.460836102 37.708568187),eas_address_point
202202017055,8,otc alterations permit,2022-02-01T00:00:00.000,0662,041,2022-02-01T09:10:34.000,2022-02-01T10:37:07.000,2022-02-01T10:37:07.000,2022-05-23T11:48:58.000,complete,2022-05-23T11:48:58.000,1956,Bush,St,94115,apartments,apartments,3.0,3.0,15000.0,15000.0,N,Y,5.0,Pacific Heights,163489978195,2025-08-07T23:55:01.000,POINT (-122.429497574 37.787813295),eas_address_point
202202017056,8,otc alterations permit,2022-02-01T00:00:00.000,3119,051,2022-02-01T09:11:50.000,2022-02-18T11:10:07.000,2022-02-18T11:10:07.000,2023-05-18T11:35:09.000,complete,2023-05-18T11:35:09.000,182,Flood,Av,94131,1 family dwelling,1 family dwelling,1.0,1.0,150000.0,150000.0,N,Y,7.0,West of Twin Peaks,1634900152900,2025-08-07T23:55:01.000,POINT (-122.443886518 37.730097082),eas_address_point
202202017057,8,otc alterations permit,2022-02-01T00:00:00.000,1112,010,2022-02-01T09:14:41.000,2022-02-01T11:57:40.000,2022-02-01T11:57:40.000,,issued,2022-02-01T11:57:40.000,185,Anzavista,Av,94115,1 family dwelling,1 family dwelling,1.0,1.0,3400.0,3400.0,N,Y,2.0,Lone Mountain/USF,163490189775,2025-08-07T23:55:01.000,POINT (-122.445065808 37.779147855),eas_address_point
