permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
8702809,4,sign - erect,1987-03-04T00:00:00.000,1215,011,1987-03-04T00:00:00.000,1987-04-06T00:00:00.000,1987-03-30T00:00:00.000,1987-07-08T00:00:00.000,complete,1987-07-08T00:00:00.000,1275,Fell,St,94117.0,not applicable,,,,1000.0,,N,Y,5.0,Hayes Valley,15486092643,2025-08-07T23:55:01.000,POINT (-122.438978455 37.773742882),eas_address_point
8702810,4,sign - erect,1987-03-04T00:00:00.000,1215,011,1987-03-04T00:00:00.000,1987-04-14T00:00:00.000,1987-03-30T00:00:00.000,1987-07-08T00:00:00.000,complete,1987-07-08T00:00:00.000,1275,Fell,St,94117.0,not applicable,,,,1500.0,,N,Y,5.0,Hayes Valley,15486192643,2025-08-07T23:55:01.000,POINT (-122.438978455 37.773742882),eas_address_point
8702811,3,additions alterations or repairs,1987-03-04T00:00:00.000,2186,015,1987-03-04T00:00:00.000,1987-04-20T00:00:00.000,1987-04-16T00:00:00.000,,expired,1987-10-29T00:00:00.000,2159,31st,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,5000.0,,N,Y,4.0,Sunset/Parkside,154862129109,2025-08-07T23:55:01.000,POINT (-122.489188673 37.746962146),eas_address_point
8702813,3,additions alterations or repairs,1987-03-04T00:00:00.000,3608,011,1987-03-04T00:00:00.000,1987-04-21T00:00:00.000,1987-03-26T00:00:00.000,,expired,1988-01-22T00:00:00.000,3320,21st,St,94110.0,storage shed,1 family dwelling,0.0,1.0,12000.0,,N,Y,9.0,Mission,154864248304,2025-08-07T23:55:01.000,POINT (-122.421682885 37.757090676),eas_address_point
8702814,3,additions alterations or repairs,1987-03-04T00:00:00.000,3608,011,1987-03-04T00:00:00.000,1987-04-21T00:00:00.000,1987-03-26T00:00:00.000,1987-06-12T00:00:00.000,complete,1987-06-12T00:00:00.000,3320,21st,St,94110.0,apartments,apartments,4.0,3.0,1000.0,,N,Y,9.0,Mission,154866248304,2025-08-07T23:55:01.000,POINT (-122.421682885 37.757090676),eas_address_point
8702815,8,otc alterations permit,1987-03-04T00:00:00.000,5278,013A,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-10-09T00:00:00.000,complete,1987-10-09T00:00:00.000,1576,Kirkwood,Av,94124.0,1 family dwelling,1 family dwelling,1.0,1.0,22000.0,,N,Y,10.0,Bayview Hunters Point,154867178372,2025-08-07T23:55:01.000,POINT (-122.389089384 37.737977836),eas_address_point
8702816,3,additions alterations or repairs,1987-03-04T00:00:00.000,1439,057,1987-03-04T00:00:00.000,1987-03-10T00:00:00.000,1987-03-06T00:00:00.000,1987-03-27T00:00:00.000,complete,1987-03-27T00:00:00.000,4308,Geary,Bl,94118.0,retail sales,retail sales,0.0,0.0,1500.0,,N,Y,1.0,Inner Richmond,772031359256,2025-08-07T23:55:01.000,POINT (-122.465657938 37.781221644),eas_address_point
8702818,8,otc alterations permit,1987-03-04T00:00:00.000,1504,001A,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-03-31T00:00:00.000,complete,1987-03-31T00:00:00.000,519,40th,Av,94121.0,1 family dwelling,1 family dwelling,1.0,1.0,3800.0,,N,Y,1.0,Outer Richmond,154868101887,2025-08-07T23:55:01.000,POINT (-122.501098436 37.77885421),eas_address_point
8702819,2,new construction wood frame,1987-03-04T00:00:00.000,1088,021,1987-03-04T00:00:00.000,1987-06-29T00:00:00.000,1987-06-26T00:00:00.000,1988-08-19T00:00:00.000,complete,1988-08-19T00:00:00.000,764,Spruce,St,94118.0,,apartments,,3.0,250000.0,,N,Y,2.0,Lone Mountain/USF,154870239301,2025-08-07T23:55:01.000,POINT (-122.452685095 37.780883253),eas_address_point
8702822,2,new construction wood frame,1987-03-04T00:00:00.000,7135,016,1987-03-04T00:00:00.000,1987-10-27T00:00:00.000,1987-10-27T00:00:00.000,1988-11-09T00:00:00.000,complete,1988-11-09T00:00:00.000,11,Bright,St,94132.0,,church,,1.0,650000.0,,N,,7.0,Oceanview/Merced/Ingleside,840045222769,2025-08-07T23:55:01.000,POINT (-122.463872369 37.710974824),eas_address_point
8702822,2,new construction wood frame,1987-03-04T00:00:00.000,7135,040,1987-03-04T00:00:00.000,1987-10-27T00:00:00.000,1987-10-27T00:00:00.000,1988-11-09T00:00:00.000,complete,1988-11-09T00:00:00.000,11,Bright,St,94132.0,,church,,1.0,650000.0,,N,,7.0,Oceanview/Merced/Ingleside,840044222778,2025-08-07T23:55:01.000,POINT (-122.463872369 37.710974824),eas_address_point
8702822,2,new construction wood frame,1987-03-04T00:00:00.000,7135,043,1987-03-04T00:00:00.000,1987-10-27T00:00:00.000,1987-10-27T00:00:00.000,1988-11-09T00:00:00.000,complete,1988-11-09T00:00:00.000,11,Bright,St,94132.0,,church,,1.0,650000.0,,N,,7.0,Oceanview/Merced/Ingleside,840043222781,2025-08-07T23:55:01.000,POINT (-122.463872369 37.710974824),eas_address_point
8702822,2,new construction wood frame,1987-03-04T00:00:00.000,7135,043,1987-03-04T00:00:00.000,1987-10-27T00:00:00.000,1987-10-27T00:00:00.000,1988-11-09T00:00:00.000,complete,1988-11-09T00:00:00.000,256,Palmetto,Av,94132.0,,church,,1.0,650000.0,,N,Y,7.0,Oceanview/Merced/Ingleside,839821362865,2025-08-07T23:55:01.000,POINT (-122.463699458 37.710943081),eas_address_point
8702825,3,additions alterations or repairs,1987-03-04T00:00:00.000,0493,010,1987-03-04T00:00:00.000,1987-03-31T00:00:00.000,1987-03-20T00:00:00.000,1987-05-18T00:00:00.000,complete,1987-05-18T00:00:00.000,1958,Lombard,St,94123.0,food/beverage hndlng,food/beverage hndlng,0.0,0.0,500.0,,N,,2.0,Marina,154881302133,2025-08-07T23:55:01.000,POINT (-122.433801008 37.800284102),eas_address_point
8702825,3,additions alterations or repairs,1987-03-04T00:00:00.000,0493,010,1987-03-04T00:00:00.000,1987-03-31T00:00:00.000,1987-03-20T00:00:00.000,1987-05-18T00:00:00.000,complete,1987-05-18T00:00:00.000,1958,Lombard,St,94123.0,food/beverage hndlng,food/beverage hndlng,0.0,0.0,500.0,,N,Y,2.0,Marina,15488071851,2025-08-07T23:55:01.000,POINT (-122.433801008 37.800284102),eas_address_point
8702826,3,additions alterations or repairs,1987-03-04T00:00:00.000,3607,077,1987-03-04T00:00:00.000,1987-03-25T00:00:00.000,1987-03-17T00:00:00.000,1987-03-31T00:00:00.000,complete,1987-03-31T00:00:00.000,3749,20th,St,94110.0,1 family dwelling,1 family dwelling,1.0,1.0,2000.0,,N,Y,8.0,Mission,154882161714,2025-08-07T23:55:01.000,POINT (-122.424527451 37.758057847),eas_address_point
8702827,3,additions alterations or repairs,1987-03-04T00:00:00.000,1038,004,1987-03-04T00:00:00.000,1987-03-16T00:00:00.000,1987-03-10T00:00:00.000,1987-04-29T00:00:00.000,complete,1987-04-29T00:00:00.000,17,Commonwealth,Av,94118.0,1 family dwelling,1 family dwelling,1.0,1.0,21000.0,,N,Y,2.0,Presidio Heights,15488387854,2025-08-07T23:55:01.000,POINT (-122.456134152 37.785672959),eas_address_point
8702832,8,otc alterations permit,1987-03-04T00:00:00.000,3274,020,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,,expired,1987-09-14T00:00:00.000,971,Darien,Wy,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,5000.0,,N,Y,7.0,West of Twin Peaks,154887155652,2025-08-07T23:55:01.000,POINT (-122.460540889 37.72904959),eas_address_point
8702833,3,additions alterations or repairs,1987-03-04T00:00:00.000,6480,022,1987-03-04T00:00:00.000,1987-03-12T00:00:00.000,1987-03-09T00:00:00.000,1987-07-09T00:00:00.000,complete,1987-07-09T00:00:00.000,261,Pope,St,94112.0,2 family dwelling,2 family dwelling,1.0,1.0,1000.0,,N,Y,11.0,Excelsior,154888204515,2025-08-07T23:55:01.000,POINT (-122.439991396 37.711993617),eas_address_point
8702835,3,additions alterations or repairs,1987-03-04T00:00:00.000,5815,014,1987-03-04T00:00:00.000,1987-04-10T00:00:00.000,1987-04-07T00:00:00.000,,expired,1987-12-10T00:00:00.000,4255,Folsom,St,94110.0,1 family dwelling,1 family dwelling,1.0,1.0,5000.0,,N,Y,9.0,Bernal Heights,154890188909,2025-08-07T23:55:01.000,POINT (-122.413602895 37.733720024),eas_address_point
8702837,3,additions alterations or repairs,1987-03-04T00:00:00.000,3092,008,1987-03-04T00:00:00.000,1987-04-01T00:00:00.000,1987-03-30T00:00:00.000,1987-09-17T00:00:00.000,complete,1987-09-17T00:00:00.000,426,Monterey,Bl,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,15000.0,,N,Y,7.0,West of Twin Peaks,154892152124,2025-08-07T23:55:01.000,POINT (-122.444968149 37.731836664),eas_address_point
8702838,8,otc alterations permit,1987-03-04T00:00:00.000,0601,002,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-11-23T00:00:00.000,complete,1987-11-23T00:00:00.000,2000,Washington,St,94109.0,apartments,apartments,7.0,7.0,9000.0,,N,Y,2.0,Pacific Heights,154894235795,2025-08-07T23:55:01.000,POINT (-122.426447677 37.792872934),eas_address_point
8702839,3,additions alterations or repairs,1987-03-04T00:00:00.000,5501,036,1987-03-04T00:00:00.000,1987-03-27T00:00:00.000,1987-03-11T00:00:00.000,,expired,1987-07-27T00:00:00.000,121,Precita,Av,94110.0,2 family dwelling,2 family dwelling,2.0,2.0,4000.0,,N,Y,9.0,Bernal Heights,154895182854,2025-08-07T23:55:01.000,POINT (-122.417914863 37.747080192),eas_address_point
8702843,3,additions alterations or repairs,1987-03-04T00:00:00.000,6611,004,1987-03-04T00:00:00.000,1987-05-12T00:00:00.000,1987-05-06T00:00:00.000,1988-03-02T00:00:00.000,complete,1988-03-02T00:00:00.000,2106,Castro,St,94131.0,1 family dwelling,1 family dwelling,1.0,1.0,85000.0,,N,Y,8.0,Noe Valley,154899209020,2025-08-07T23:55:01.000,POINT (-122.433760028 37.744548117),eas_address_point
8609154,4,sign - erect,1986-07-30T00:00:00.000,6514,009A,1986-07-30T00:00:00.000,1986-10-28T00:00:00.000,1986-10-28T00:00:00.000,1986-12-19T00:00:00.000,complete,1986-12-19T00:00:00.000,1358,Valencia,St,94110.0,not applicable,,,,2500.0,,N,,8.0,Mission,137318205822,2025-08-07T23:55:01.000,POINT (-122.420875312 37.751231566),eas_address_point
8702844,3,additions alterations or repairs,1987-03-04T00:00:00.000,0725,029,1987-03-04T00:00:00.000,,,,cancelled,1987-12-30T00:00:00.000,1426,Fillmore,St,94115.0,retail sales,retail sales,0.0,0.0,9000.0,,N,Y,5.0,Western Addition,15490080529,2025-08-07T23:55:01.000,POINT (-122.432323598 37.782863237),eas_address_point
8702845,8,otc alterations permit,1987-03-04T00:00:00.000,1933,031,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,1987-03-04T00:00:00.000,,expired,1987-06-23T00:00:00.000,1664,11th,Av,94122.0,1 family dwelling,1 family dwelling,1.0,1.0,3500.0,,N,Y,7.0,Inner Sunset,772033364617,2025-08-07T23:55:01.000,POINT (-122.467652968 37.757198781),eas_address_point
8702666,3,additions alterations or repairs,1987-03-03T00:00:00.000,3750,008,1987-03-03T00:00:00.000,1987-03-16T00:00:00.000,1987-03-10T00:00:00.000,1987-06-09T00:00:00.000,complete,1987-06-09T00:00:00.000,642,Harrison,St,94107.0,office,office,0.0,0.0,5000.0,,N,Y,6.0,Financial District/South Beach,154672165827,2025-08-07T23:55:01.000,POINT (-122.396215661 37.783653284),eas_address_point
8702669,3,additions alterations or repairs,1987-03-03T00:00:00.000,5883,035,1987-03-03T00:00:00.000,1987-04-13T00:00:00.000,1987-04-08T00:00:00.000,1987-05-21T00:00:00.000,complete,1987-05-21T00:00:00.000,215,Hale,St,94134.0,1 family dwelling,1 family dwelling,1.0,1.0,13838.0,,N,Y,9.0,Portola,154674190174,2025-08-07T23:55:01.000,POINT (-122.409372504 37.731706744),eas_address_point
8702670,3,additions alterations or repairs,1987-03-03T00:00:00.000,0168,002,1987-03-03T00:00:00.000,1987-03-16T00:00:00.000,1987-03-12T00:00:00.000,1987-06-15T00:00:00.000,complete,1987-06-15T00:00:00.000,650,Davis,St,94111.0,office,office,0.0,0.0,5000.0,,N,Y,3.0,Financial District/South Beach,772022350357,2025-08-07T23:55:01.000,POINT (-122.398451307 37.798366954),eas_address_point
8702672,3,additions alterations or repairs,1987-03-03T00:00:00.000,1256,016,1987-03-03T00:00:00.000,1987-03-17T00:00:00.000,1987-03-10T00:00:00.000,,expired,1991-03-29T00:00:00.000,715,Buena Vista West,Av,94117.0,1 family dwelling,1 family dwelling,1.0,1.0,9000.0,,N,Y,,,15467694097,2025-08-07T23:55:01.000,,
8702673,3,additions alterations or repairs,1987-03-03T00:00:00.000,0287,014,1987-03-03T00:00:00.000,1987-03-12T00:00:00.000,1987-03-10T00:00:00.000,1987-05-12T00:00:00.000,complete,1987-05-12T00:00:00.000,290,Sutter,St,94108.0,office,retail sales,0.0,0.0,3000.0,,N,,3.0,Financial District/South Beach,154678299685,2025-08-07T23:55:01.000,POINT (-122.405232892 37.78991388),eas_address_point
8702673,3,additions alterations or repairs,1987-03-03T00:00:00.000,0287,014,1987-03-03T00:00:00.000,1987-03-12T00:00:00.000,1987-03-10T00:00:00.000,1987-05-12T00:00:00.000,complete,1987-05-12T00:00:00.000,290,Sutter,St,94108.0,office,retail sales,0.0,0.0,3000.0,,N,Y,3.0,Financial District/South Beach,15467767012,2025-08-07T23:55:01.000,POINT (-122.405232892 37.78991388),eas_address_point
8702686,3,additions alterations or repairs,1987-03-03T00:00:00.000,3579,023,1987-03-03T00:00:00.000,1988-03-07T00:00:00.000,1988-03-02T00:00:00.000,,expired,1988-04-28T00:00:00.000,3681,17th,St,94114.0,apartments,apartments,6.0,6.0,4000.0,,N,Y,8.0,Castro/Upper Market,154719247707,2025-08-07T23:55:01.000,POINT (-122.427933336 37.762698504),eas_address_point
8702687,3,additions alterations or repairs,1987-03-03T00:00:00.000,3732,152,1987-03-03T00:00:00.000,1987-07-17T00:00:00.000,1987-05-08T00:00:00.000,1988-02-03T00:00:00.000,complete,1988-02-03T00:00:00.000,976,Folsom,St,94107.0,vacant lot,auto repairs,0.0,0.0,60000.0,,N,Y,6.0,South of Market,154720165507,2025-08-07T23:55:01.000,POINT (-122.405285495 37.779078868),eas_address_point
8702692,8,otc alterations permit,1987-03-03T00:00:00.000,5839,026,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-04-03T00:00:00.000,complete,1987-04-03T00:00:00.000,154,Benton,Av,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,3205.0,,N,Y,9.0,Bernal Heights,154721189214,2025-08-07T23:55:01.000,POINT (-122.424193561 37.732642882),eas_address_point
8702693,8,otc alterations permit,1987-03-03T00:00:00.000,1672,026,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-04-21T00:00:00.000,complete,1987-04-21T00:00:00.000,842,30th,Av,94121.0,1 family dwelling,1 family dwelling,1.0,1.0,1150.0,,N,Y,1.0,Outer Richmond,154722109541,2025-08-07T23:55:01.000,POINT (-122.489291668 37.773381067),eas_address_point
8702694,8,otc alterations permit,1987-03-03T00:00:00.000,2919A,012,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-06-17T00:00:00.000,complete,1987-06-17T00:00:00.000,58,Wawona,St,94127.0,1 family dwelling,1 family dwelling,1.0,1.0,2998.0,,N,Y,7.0,West of Twin Peaks,154723147119,2025-08-07T23:55:01.000,POINT (-122.466563914 37.742478514),eas_address_point
8702695,8,otc alterations permit,1987-03-03T00:00:00.000,5295,027,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-23T00:00:00.000,complete,1987-03-23T00:00:00.000,1523,La Salle,Av,94124.0,1 family dwelling,1 family dwelling,1.0,1.0,860.0,,N,Y,10.0,Bayview Hunters Point,154724178581,2025-08-07T23:55:01.000,POINT (-122.387444312 37.735493448),eas_address_point
8702696,8,otc alterations permit,1987-03-03T00:00:00.000,5946,011,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-04-29T00:00:00.000,complete,1987-04-29T00:00:00.000,58,Valmar,Tr,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,2550.0,,N,Y,11.0,Excelsior,154725192046,2025-08-07T23:55:01.000,POINT (-122.423877256 37.726679613),eas_address_point
8702698,8,otc alterations permit,1987-03-03T00:00:00.000,1532,018,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-24T00:00:00.000,complete,1987-03-24T00:00:00.000,498,Funston,Av,94118.0,1 family dwelling,1 family dwelling,1.0,1.0,1120.0,,N,Y,1.0,Inner Richmond,154726103129,2025-08-07T23:55:01.000,POINT (-122.471322334 37.778946331),eas_address_point
8702699,8,otc alterations permit,1987-03-03T00:00:00.000,1884,042,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-04-22T00:00:00.000,complete,1987-04-22T00:00:00.000,1538,39th,Av,94122.0,1 family dwelling,1 family dwelling,1.0,1.0,800.0,,N,Y,4.0,Sunset/Parkside,154727118752,2025-08-07T23:55:01.000,POINT (-122.497911661 37.758146019),eas_address_point
8702701,3,additions alterations or repairs,1987-03-03T00:00:00.000,1270,012,1987-03-03T00:00:00.000,1987-03-09T00:00:00.000,1987-03-04T00:00:00.000,1991-01-09T00:00:00.000,complete,1991-01-09T00:00:00.000,1519,Masonic,Av,94117.0,apartments,apartments,3.0,3.0,2800.0,,N,Y,8.0,Haight Ashbury,154729241434,2025-08-07T23:55:01.000,POINT (-122.444533944 37.765937134),eas_address_point
8702702,3,additions alterations or repairs,1987-03-03T00:00:00.000,2371,007,1987-03-03T00:00:00.000,1987-07-08T00:00:00.000,1987-07-01T00:00:00.000,,expired,1987-09-15T00:00:00.000,2339,42nd,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,3000.0,,N,Y,4.0,Sunset/Parkside,154730133045,2025-08-07T23:55:01.000,POINT (-122.500739212 37.743056756),eas_address_point
8702703,8,otc alterations permit,1987-03-03T00:00:00.000,6089,028,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-07-09T00:00:00.000,complete,1987-07-09T00:00:00.000,527,Edinburgh,St,94112.0,1 family dwelling,1 family dwelling,1.0,1.0,300.0,,N,Y,11.0,Excelsior,154731195936,2025-08-07T23:55:01.000,POINT (-122.432096522 37.720664627),eas_address_point
8702706,3,additions alterations or repairs,1987-03-03T00:00:00.000,1269,080,1987-03-03T00:00:00.000,1987-04-09T00:00:00.000,1987-03-26T00:00:00.000,1987-11-13T00:00:00.000,complete,1987-11-13T00:00:00.000,830,Clayton,St,94117.0,1 family dwelling,1 family dwelling,1.0,1.0,50000.0,,N,Y,8.0,Haight Ashbury,15473294702,2025-08-07T23:55:01.000,POINT (-122.447559234 37.766242654),eas_address_point
8702709,3,additions alterations or repairs,1987-03-03T00:00:00.000,1216,014B,1987-03-03T00:00:00.000,1987-05-12T00:00:00.000,1987-04-30T00:00:00.000,,expired,1987-11-20T00:00:00.000,1141,Fell,St,94117.0,2 family dwelling,2 family dwelling,2.0,2.0,12000.0,,N,Y,5.0,Hayes Valley,15473492664,2025-08-07T23:55:01.000,POINT (-122.43662557 37.773940138),eas_address_point
8702710,3,additions alterations or repairs,1987-03-03T00:00:00.000,2165,016,1987-03-03T00:00:00.000,,,,cancelled,1988-09-21T00:00:00.000,3600,Quintara,St,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,100.0,,N,Y,4.0,Sunset/Parkside,154735128177,2025-08-07T23:55:01.000,POINT (-122.504126312 37.747533477),eas_address_point
8702715,3,additions alterations or repairs,1987-03-03T00:00:00.000,0097,038A,1987-03-03T00:00:00.000,1987-03-11T00:00:00.000,1987-03-03T00:00:00.000,1987-06-22T00:00:00.000,complete,1987-06-22T00:00:00.000,1115,Filbert,St,94109.0,1 family dwelling,1 family dwelling,1.0,1.0,12000.0,,N,Y,3.0,Russian Hill,15473858762,2025-08-07T23:55:01.000,POINT (-122.417943409 37.800125289),eas_address_point
8702716,2,new construction wood frame,1987-03-03T00:00:00.000,4227,001,1987-03-03T00:00:00.000,1987-09-01T00:00:00.000,1987-07-15T00:00:00.000,1988-08-17T00:00:00.000,complete,1988-08-17T00:00:00.000,1200,Indiana,St,94107.0,,"warehouse,no frnitur",,0.0,98000.0,,N,Y,10.0,Potrero Hill,154739172486,2025-08-07T23:55:01.000,POINT (-122.391232803 37.755065695),eas_address_point
8702718,8,otc alterations permit,1987-03-03T00:00:00.000,7296,004,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-07-31T00:00:00.000,complete,1987-07-31T00:00:00.000,385,Buckingham,Wy,94132.0,apartments,apartments,90.0,90.0,7500.0,,N,Y,7.0,Lakeshore,154740252875,2025-08-07T23:55:01.000,POINT (-122.47972543 37.726742917),eas_address_point
8702719,6,demolitions,1987-03-03T00:00:00.000,1649,009,1987-03-03T00:00:00.000,1987-03-17T00:00:00.000,1987-03-13T00:00:00.000,1987-05-14T00:00:00.000,complete,1987-05-14T00:00:00.000,747,06th,Av,94118.0,1 family dwelling,,1.0,,,,N,Y,1.0,Inner Richmond,154742243854,2025-08-07T23:55:01.000,POINT (-122.464143001 37.774525119),eas_address_point
8702720,3,additions alterations or repairs,1987-03-03T00:00:00.000,2380,009,1987-03-03T00:00:00.000,1987-05-29T00:00:00.000,1987-05-18T00:00:00.000,1988-07-01T00:00:00.000,complete,1988-07-01T00:00:00.000,2445,45th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,60000.0,,N,Y,4.0,Sunset/Parkside,154743133469,2025-08-07T23:55:01.000,POINT (-122.503814859 37.740906023),eas_address_point
8702721,3,additions alterations or repairs,1987-03-03T00:00:00.000,3588,069,1987-03-03T00:00:00.000,,,,cancelled,1987-06-16T00:00:00.000,3573,18th,St,94110.0,apartments,2 family dwelling,4.0,2.0,1000.0,,N,Y,9.0,Mission,772024160445,2025-08-07T23:55:01.000,POINT (-122.423131466 37.761382098),eas_address_point
8702723,3,additions alterations or repairs,1987-03-03T00:00:00.000,3769,002A,1987-03-03T00:00:00.000,1987-07-01T00:00:00.000,1987-06-29T00:00:00.000,1987-12-03T00:00:00.000,complete,1987-12-03T00:00:00.000,1,Harrison,St,94105.0,office,office,0.0,0.0,475000.0,,N,Y,6.0,Financial District/South Beach,154744167171,2025-08-07T23:55:01.000,POINT (-122.388783286 37.788934517),eas_address_point
8702724,3,additions alterations or repairs,1987-03-03T00:00:00.000,0560,035,1987-03-03T00:00:00.000,1987-04-02T00:00:00.000,1987-03-24T00:00:00.000,1988-01-07T00:00:00.000,complete,1988-01-07T00:00:00.000,2772,Scott,St,94123.0,1 family dwelling,1 family dwelling,1.0,1.0,100000.0,,N,Y,2.0,Pacific Heights,15474574401,2025-08-07T23:55:01.000,POINT (-122.439944363 37.795413458),eas_address_point
8702725,8,otc alterations permit,1987-03-03T00:00:00.000,0847,005,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-12-07T00:00:00.000,complete,1987-12-07T00:00:00.000,307,Steiner,St,94117.0,1 family dwelling,1 family dwelling,1.0,1.0,2800.0,,N,Y,5.0,Haight Ashbury,15474683010,2025-08-07T23:55:01.000,POINT (-122.432469497 37.772220704),eas_address_point
8702726,3,additions alterations or repairs,1987-03-03T00:00:00.000,2631,039,1987-03-03T00:00:00.000,1987-03-31T00:00:00.000,1987-03-30T00:00:00.000,1987-11-06T00:00:00.000,complete,1987-11-06T00:00:00.000,1472,Willard,St,94117.0,apartments,apartments,3.0,3.0,8000.0,,N,Y,8.0,Inner Sunset,772025364606,2025-08-07T23:55:01.000,POINT (-122.453794141 37.763022883),eas_address_point
8702727,3,additions alterations or repairs,1987-03-03T00:00:00.000,0053,004,1987-03-03T00:00:00.000,1987-03-23T00:00:00.000,1987-03-10T00:00:00.000,1987-03-30T00:00:00.000,complete,1987-03-30T00:00:00.000,428,Chestnut,St,94133.0,apartments,apartments,3.0,3.0,240.0,,N,Y,3.0,North Beach,154747230740,2025-08-07T23:55:01.000,POINT (-122.410476809 37.804388621),eas_address_point
8702727,3,additions alterations or repairs,1987-03-03T00:00:00.000,0053,004,1987-03-03T00:00:00.000,1987-03-23T00:00:00.000,1987-03-10T00:00:00.000,1987-03-30T00:00:00.000,complete,1987-03-30T00:00:00.000,432,Chestnut,St,94133.0,apartments,apartments,3.0,3.0,240.0,,N,,3.0,North Beach,154748347673,2025-08-07T23:55:01.000,POINT (-122.410476809 37.804388621),eas_address_point
8702728,8,otc alterations permit,1987-03-03T00:00:00.000,2629A,025,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,,expired,1987-10-05T00:00:00.000,389,Upper,Tr,94117.0,1 family dwelling,1 family dwelling,1.0,1.0,3650.0,0.0,N,Y,8.0,Haight Ashbury,154749140233,2025-08-07T23:55:01.000,POINT (-122.446119827 37.763239688),eas_address_point
8702729,8,otc alterations permit,1987-03-03T00:00:00.000,2353,023,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,,expired,1987-10-29T00:00:00.000,2322,25th,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,5600.0,,N,Y,4.0,Sunset/Parkside,154750132269,2025-08-07T23:55:01.000,POINT (-122.48188895 37.744161855),eas_address_point
8702731,8,otc alterations permit,1987-03-03T00:00:00.000,2864,043,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-07-08T00:00:00.000,complete,1987-07-08T00:00:00.000,201,Magellan,Av,94116.0,1 family dwelling,1 family dwelling,1.0,1.0,7675.0,,N,Y,7.0,West of Twin Peaks,154751146214,2025-08-07T23:55:01.000,POINT (-122.459840722 37.747528591),eas_address_point
8702732,3,additions alterations or repairs,1987-03-03T00:00:00.000,0164,008,1987-03-03T00:00:00.000,1987-03-11T00:00:00.000,1987-03-11T00:00:00.000,1987-06-01T00:00:00.000,complete,1987-06-01T00:00:00.000,434,Pacific,Av,94133.0,office,office,0.0,0.0,22000.0,,N,,3.0,North Beach,154754295301,2025-08-07T23:55:01.000,POINT (-122.402573643 37.797547895),eas_address_point
8702732,3,additions alterations or repairs,1987-03-03T00:00:00.000,0164,008,1987-03-03T00:00:00.000,1987-03-11T00:00:00.000,1987-03-11T00:00:00.000,1987-06-01T00:00:00.000,complete,1987-06-01T00:00:00.000,434,Pacific,Av,94133.0,office,office,0.0,0.0,22000.0,,N,Y,3.0,North Beach,15475261352,2025-08-07T23:55:01.000,POINT (-122.402573643 37.797547895),eas_address_point
8702734,8,otc alterations permit,1987-03-03T00:00:00.000,1238,012,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1987-03-03T00:00:00.000,1988-01-04T00:00:00.000,complete,1988-01-04T00:00:00.000,832,Haight,St,94117.0,2 family dwelling,2 family dwelling,2.0,2.0,3500.0,,N,Y,5.0,Haight Ashbury,15475693439,2025-08-07T23:55:01.000,POINT (-122.43601851 37.771687707),eas_address_point
