permit_number,permit_type,permit_type_definition,permit_creation_date,block,lot,filed_date,issued_date,approved_date,completed_date,status,status_date,street_number,street_name,street_suffix,zipcode,existing_use,proposed_use,existing_units,proposed_units,estimated_cost,revised_cost,adu,primary_address_flag,supervisor_district,neighborhoods_analysis_boundaries,record_id,data_as_of,location,point_source
201311071399,8,otc alterations permit,2013-11-07T00:00:00.000,0151,070,2013-11-07T13:42:12.000,2013-11-07T13:47:59.000,2013-11-07T13:47:59.000,2013-12-13T11:08:20.000,complete,2013-12-13T11:08:20.000,1142,Broadway,,94109,2 family dwelling,2 family dwelling,2.0,2.0,10000.0,10000.0,N,Y,3.0,Nob Hill,1323523477516,2025-08-07T23:55:01.000,POINT (-122.415932296 37.796906196),parcel_centroid
201311071399,8,otc alterations permit,2013-11-07T00:00:00.000,0151,070,2013-11-07T13:42:12.000,2013-11-07T13:47:59.000,2013-11-07T13:47:59.000,2013-12-13T11:08:20.000,complete,2013-12-13T11:08:20.000,1144,Broadway,,94109,2 family dwelling,2 family dwelling,2.0,2.0,10000.0,10000.0,N,,3.0,Nob Hill,1323524477517,2025-08-07T23:55:01.000,POINT (-122.415932296 37.796906196),parcel_centroid
201311071400,3,additions alterations or repairs,2013-11-07T00:00:00.000,4097,013,2013-11-07T13:42:18.000,2015-09-15T13:34:50.000,2015-09-15T13:34:50.000,2019-04-30T15:00:50.000,complete,2019-04-30T15:00:50.000,716,Wisconsin,St,94107,2 family dwelling,2 family dwelling,2.0,2.0,175000.0,210000.0,N,Y,10.0,Potrero Hill,1323525170407,2025-08-07T23:55:01.000,POINT (-122.399347314 37.758293956),eas_address_point
201311071400,3,additions alterations or repairs,2013-11-07T00:00:00.000,4097,013,2013-11-07T13:42:18.000,2015-09-15T13:34:50.000,2015-09-15T13:34:50.000,2019-04-30T15:00:50.000,complete,2019-04-30T15:00:50.000,718,Wisconsin,St,94107,2 family dwelling,2 family dwelling,2.0,2.0,175000.0,210000.0,N,,10.0,Potrero Hill,1323526387466,2025-08-07T23:55:01.000,POINT (-122.399347314 37.758293956),eas_address_point
201311071401,8,otc alterations permit,2013-11-07T00:00:00.000,0340,008,2013-11-07T13:46:17.000,2013-11-07T15:15:38.000,2013-11-07T15:15:38.000,,issued,2013-11-07T15:15:38.000,50,Turk,St,94102,residential hotel,residential hotel,59.0,59.0,18000.0,18000.0,N,Y,5.0,Tenderloin,1323527234078,2025-08-07T23:55:01.000,POINT (-122.410062907 37.783589899),eas_address_point
201311071402,8,otc alterations permit,2013-11-07T00:00:00.000,3737,030,2013-11-07T13:47:28.000,2014-02-06T10:37:56.000,2014-02-06T10:37:56.000,,issued,2014-02-06T10:37:56.000,405,Howard,St,94105,office,office,,,8500.0,8500.0,N,Y,6.0,Financial District/South Beach,1323528450880,2025-08-07T23:55:01.000,POINT (-122.395375621 37.788608881),eas_address_point
201311071403,8,otc alterations permit,2013-11-07T00:00:00.000,1269,097,2013-11-07T13:48:40.000,2014-06-09T14:43:24.000,2014-06-09T14:43:24.000,2015-01-12T15:50:55.000,complete,2015-01-12T15:50:55.000,141,Downey,St,94117,1 family dwelling,1 family dwelling,1.0,1.0,1.0,1.0,N,Y,8.0,Haight Ashbury,132352994720,2025-08-07T23:55:01.000,POINT (-122.447242139 37.766251101),eas_address_point
201311071404,3,additions alterations or repairs,2013-11-07T00:00:00.000,3563,034,2013-11-07T13:53:28.000,2014-05-14T11:38:22.000,2014-05-14T09:29:56.000,2014-12-12T15:44:21.000,complete,2014-12-12T15:44:21.000,2301,Market,St,94114,retail sales,food/beverage hndlng,,,40000.0,95000.0,N,Y,8.0,Castro/Upper Market,1323530158799,2025-08-07T23:55:01.000,POINT (-122.433310272 37.763628874),eas_address_point
201311071405,8,otc alterations permit,2013-11-07T00:00:00.000,3206,019,2013-11-07T13:56:53.000,2013-11-07T14:01:44.000,2013-11-07T14:01:44.000,2013-11-25T13:07:26.000,complete,2013-11-25T13:07:26.000,79,Norton,St,94112,1 family dwelling,1 family dwelling,,,9850.0,9850.0,N,Y,11.0,Outer Mission,1323531154841,2025-08-07T23:55:01.000,POINT (-122.436421902 37.725089147),eas_address_point
201311071406,8,otc alterations permit,2013-11-07T00:00:00.000,0222C,009,2013-11-07T13:57:02.000,2013-11-07T14:05:57.000,2013-11-07T14:05:57.000,2014-04-22T08:13:13.000,complete,2014-04-22T08:13:13.000,1190,Sacramento,St,94108,apartments,apartments,11.0,11.0,160000.0,160000.0,N,Y,3.0,Nob Hill,1323532477596,2025-08-07T23:55:01.000,POINT (-122.412454124 37.792679374),eas_address_point
201311071407,4,sign - erect,2013-11-07T00:00:00.000,0871,016,2013-11-07T14:01:13.000,2013-11-07T16:08:01.000,2013-11-07T16:08:01.000,2014-02-25T00:00:00.000,complete,2014-02-25T00:00:00.000,1844,Market,St,94102,retail sales,,113.0,,4000.0,4000.0,N,Y,8.0,Hayes Valley,132353383711,2025-08-07T23:55:01.000,POINT (-122.424281857 37.771438095),eas_address_point
M442047,8,otc alterations permit,2013-11-07T00:00:00.000,1138,015,2013-11-07T09:33:01.000,2013-11-07T09:53:38.000,2013-11-07T09:53:38.000,,issued,2013-11-07T09:53:38.000,180,Stanyan,St,94118,,,,,,1.0,N,Y,1.0,Lone Mountain/USF,1323445363785,2025-08-07T23:55:01.000,POINT (-122.455008458 37.778179735),eas_address_point
201311071408,8,otc alterations permit,2013-11-07T00:00:00.000,3544,001,2013-11-07T14:06:09.000,2014-04-04T15:56:25.000,2014-04-04T15:56:25.000,2014-11-12T11:28:49.000,complete,2014-11-12T11:28:49.000,100,Dolores,St,94103,apartments,apartments,6.0,6.0,10000.0,50000.0,N,Y,8.0,Castro/Upper Market,1323534422389,2025-08-07T23:55:01.000,POINT (-122.427058671 37.767716866),eas_address_point
201311071409,8,otc alterations permit,2013-11-07T00:00:00.000,6976,006C,2013-11-07T14:09:05.000,2013-11-07T14:42:07.000,2013-11-07T14:42:07.000,,issued,2013-11-07T14:42:07.000,822,Niagara,Av,94112,1 family dwelling,1 family dwelling,1.0,1.0,10460.0,10460.0,N,Y,11.0,Oceanview/Merced/Ingleside,1323536215953,2025-08-07T23:55:01.000,POINT (-122.451217665 37.721159972),eas_address_point
201311071411,8,otc alterations permit,2013-11-07T00:00:00.000,3564,027,2013-11-07T14:12:44.000,2013-11-08T14:18:02.000,2013-11-08T14:18:02.000,,expired,2016-04-20T15:04:36.000,69,Prosper,St,94114,2 family dwelling,2 family dwelling,2.0,2.0,50000.0,89000.0,N,Y,8.0,Castro/Upper Market,1323538158825,2025-08-07T23:55:01.000,POINT (-122.431401292 37.763224161),eas_address_point
201311071412,8,otc alterations permit,2013-11-07T00:00:00.000,2041,015A,2013-11-07T14:23:00.000,2013-11-12T14:00:47.000,2013-11-12T14:00:47.000,2014-03-19T15:16:16.000,complete,2014-03-19T15:16:16.000,1791,08th,Av,94122,2 family dwelling,2 family dwelling,2.0,2.0,10000.0,10000.0,N,Y,7.0,Inner Sunset,1323540494639,2025-08-07T23:55:01.000,POINT (-122.464822455 37.755023689),eas_address_point
201311071413,8,otc alterations permit,2013-11-07T00:00:00.000,1308,009,2013-11-07T14:24:04.000,2013-11-08T14:18:52.000,2013-11-08T14:18:52.000,2014-10-21T17:00:03.000,complete,2014-10-21T17:00:03.000,440,El Camino Del Mar,,94121,1 family dwelling,1 family dwelling,1.0,1.0,25000.0,25000.0,N,Y,1.0,Seacliff,132354495863,2025-08-07T23:55:01.000,POINT (-122.488167073 37.78784356),eas_address_point
201311071414,8,otc alterations permit,2013-11-07T00:00:00.000,2464A,029,2013-11-07T14:25:12.000,2013-11-07T14:50:49.000,2013-11-07T14:50:49.000,2014-01-21T00:00:00.000,complete,2014-01-21T00:00:00.000,2618,33rd,Av,94116,1 family dwelling,1 family dwelling,1.0,1.0,12000.0,12000.0,N,Y,4.0,Sunset/Parkside,1323541137220,2025-08-07T23:55:01.000,POINT (-122.490135148 37.738326037),eas_address_point
201311071415,8,otc alterations permit,2013-11-07T00:00:00.000,0621,018,2013-11-07T14:26:47.000,2013-11-07T14:46:19.000,2013-11-07T14:46:19.000,2013-12-11T15:07:31.000,complete,2013-12-11T15:07:31.000,1645,Clay,St,94109,apartments,apartments,6.0,6.0,5000.0,5000.0,N,Y,3.0,Nob Hill,1323543406476,2025-08-07T23:55:01.000,POINT (-122.420216315 37.792211619),eas_address_point
201311071416,8,otc alterations permit,2013-11-07T00:00:00.000,1004,016,2013-11-07T14:26:59.000,2013-11-08T13:27:47.000,2013-11-08T13:27:47.000,2013-12-02T14:59:35.000,complete,2013-12-02T14:59:35.000,2926,Sacramento,St,94115,2 family dwelling,2 family dwelling,2.0,2.0,5000.0,5000.0,N,Y,2.0,Pacific Heights,132354286770,2025-08-07T23:55:01.000,POINT (-122.441990011 37.789057393),eas_address_point
201311071417,8,otc alterations permit,2013-11-07T00:00:00.000,1619,022,2013-11-07T14:32:08.000,2013-11-07T14:40:38.000,2013-11-07T14:40:38.000,2014-09-29T18:59:16.000,complete,2014-09-29T18:59:16.000,738,26th,Av,94121,1 family dwelling,1 family dwelling,1.0,1.0,1000.0,1000.0,N,Y,1.0,Outer Richmond,1323545107115,2025-08-07T23:55:01.000,POINT (-122.485149519 37.775506273),eas_address_point
201311071418,8,otc alterations permit,2013-11-07T00:00:00.000,0621,019,2013-11-07T14:34:59.000,2013-11-07T14:46:36.000,2013-11-07T14:46:36.000,2013-12-11T14:29:37.000,complete,2013-12-11T14:29:37.000,1637,Clay,St,94109,apartments,apartments,12.0,12.0,5000.0,5000.0,N,Y,3.0,Nob Hill,1323546396560,2025-08-07T23:55:01.000,POINT (-122.420109728 37.79222511),eas_address_point
201311071419,4,sign - erect,2013-11-07T00:00:00.000,3735,005,2013-11-07T14:42:49.000,2014-05-05T11:39:50.000,2014-04-09T10:31:01.000,2014-06-10T11:44:31.000,complete,2014-06-10T11:44:31.000,631,Howard,St,94105,office,,,,8000.0,8000.0,N,Y,6.0,Financial District/South Beach,1323548362189,2025-08-07T23:55:01.000,POINT (-122.398556185 37.7860425),eas_address_point
201311071420,8,otc alterations permit,2013-11-07T00:00:00.000,3756,041,2013-11-07T14:45:42.000,2013-11-07T16:00:25.000,2013-11-07T16:00:25.000,2013-12-16T07:55:35.000,complete,2013-12-16T07:55:35.000,1245,Folsom,St,94103,office,office,0.0,0.0,16000.0,16000.0,N,Y,6.0,South of Market,1323549166442,2025-08-07T23:55:01.000,POINT (-122.410481589 37.77418219),eas_address_point
201311071421,8,otc alterations permit,2013-11-07T00:00:00.000,3736,095,2013-11-07T14:47:18.000,2013-11-07T14:57:40.000,2013-11-07T14:57:40.000,,issued,2013-11-07T14:57:40.000,217,02nd,St,94105,office,office,0.0,0.0,1.0,1.0,N,Y,6.0,Financial District/South Beach,1323551165636,2025-08-07T23:55:01.000,POINT (-122.397609965 37.786592204),eas_address_point
201311071422,8,otc alterations permit,2013-11-07T00:00:00.000,6611,024,2013-11-07T14:47:52.000,2013-11-12T09:55:29.000,2013-11-12T09:55:29.000,2019-09-05T00:00:00.000,complete,2019-09-05T00:00:00.000,596,Valley,St,94131,1 family dwelling,1 family dwelling,1.0,1.0,48000.0,48000.0,N,Y,8.0,Noe Valley,1323550209038,2025-08-07T23:55:01.000,POINT (-122.435366154 37.744104382),eas_address_point
201311071423,6,demolitions,2013-11-07T00:00:00.000,2778,013,2013-11-07T14:53:14.000,2014-04-24T09:40:06.000,2014-04-08T12:46:28.000,2015-05-05T15:34:36.000,complete,2015-05-05T15:34:36.000,851,Corbett,Av,94131,1 family dwelling,,1.0,,10000.0,10000.0,N,Y,8.0,Twin Peaks,1323553143989,2025-08-07T23:55:01.000,POINT (-122.443289924 37.753086733),eas_address_point
201311071424,8,otc alterations permit,2013-11-07T00:00:00.000,0096,028,2013-11-07T14:56:42.000,2013-11-07T15:47:10.000,2013-11-07T15:47:10.000,2014-03-18T14:37:39.000,complete,2014-03-18T14:37:39.000,18,Moore,Pl,94109,1 family dwelling,1 family dwelling,1.0,1.0,500.0,500.0,N,Y,3.0,Russian Hill,132355458709,2025-08-07T23:55:01.000,POINT (-122.420269729 37.799330427),eas_address_point
201311071425,8,otc alterations permit,2013-11-07T00:00:00.000,0321,034,2013-11-07T15:00:07.000,2013-11-15T12:05:11.000,2013-11-15T12:05:11.000,,expired,2021-04-26T16:00:37.000,755,O'farrell,St,94109,apartments,apartments,33.0,33.0,20000.0,25000.0,N,Y,5.0,Tenderloin,1323555399400,2025-08-07T23:55:01.000,POINT (-122.417130928 37.78516925),eas_address_point
201311071426,8,otc alterations permit,2013-11-07T00:00:00.000,1896,011,2013-11-07T15:02:13.000,2013-11-07T15:15:09.000,2013-11-07T15:15:09.000,,cancelled,2014-01-02T00:00:00.000,1647,47th,Av,94122,1 family dwelling,1 family dwelling,1.0,1.0,1000.0,1000.0,N,Y,4.0,Sunset/Parkside,1323558119311,2025-08-07T23:55:01.000,POINT (-122.506965874 37.755737316),eas_address_point
201311071427,2,new construction wood frame,2013-11-07T00:00:00.000,2778,013,2013-11-07T15:02:49.000,2014-04-24T09:44:11.000,2014-04-08T12:40:37.000,2015-11-04T16:11:40.000,complete,2015-11-04T16:11:40.000,851,Corbett,Av,94131,,2 family dwelling,,2.0,589000.0,589000.0,N,Y,8.0,Twin Peaks,1323556143989,2025-08-07T23:55:01.000,POINT (-122.443289924 37.753086733),eas_address_point
201311071428,8,otc alterations permit,2013-11-07T00:00:00.000,3608,060,2013-11-07T15:06:30.000,2013-11-21T10:51:30.000,2013-11-21T10:51:30.000,2014-10-14T08:25:16.000,complete,2014-10-14T08:25:16.000,3669,20th,St,94110,apartments,apartments,20.0,20.0,20000.0,74000.0,N,Y,9.0,Mission,1323561268354,2025-08-07T23:55:01.000,POINT (-122.422718791 37.758168541),eas_address_point
201311071429,8,otc alterations permit,2013-11-07T00:00:00.000,0321,034,2013-11-07T15:08:39.000,2013-11-15T11:54:20.000,2013-11-15T11:54:20.000,2014-05-02T00:00:00.000,complete,2014-05-02T00:00:00.000,755,O'farrell,St,94109,apartments,apartments,33.0,33.0,20000.0,20000.0,N,Y,5.0,Tenderloin,1323557399400,2025-08-07T23:55:01.000,POINT (-122.417130928 37.78516925),eas_address_point
201311071430,8,otc alterations permit,2013-11-07T00:00:00.000,3957,002,2013-11-07T15:09:30.000,2013-11-07T16:14:45.000,2013-11-07T16:14:45.000,2014-03-27T15:07:35.000,complete,2014-03-27T15:07:35.000,350,Rhode Island,St,94103,office,office,0.0,0.0,3600.0,3600.0,N,Y,10.0,Mission Bay,1323559473614,2025-08-07T23:55:01.000,POINT (-122.402796298 37.765559336),eas_address_point
201311071431,6,demolitions,2013-11-07T00:00:00.000,0028,014,2013-11-07T15:09:33.000,2016-03-18T13:12:33.000,2014-02-21T14:42:37.000,2016-09-07T15:26:33.000,complete,2016-09-07T15:26:33.000,1275,Columbus,Av,94133,office,,0.0,,157000.0,157000.0,N,,3.0,Russian Hill,1324037347232,2025-08-07T23:55:01.000,POINT (-122.418238738 37.805603742),eas_address_point
201311071431,6,demolitions,2013-11-07T00:00:00.000,0028,014,2013-11-07T15:09:33.000,2016-03-18T13:12:33.000,2014-02-21T14:42:37.000,2016-09-07T15:26:33.000,complete,2016-09-07T15:26:33.000,1255,Columbus,Av,94133,office,,0.0,,157000.0,157000.0,N,Y,3.0,Russian Hill,1324036347233,2025-08-07T23:55:01.000,POINT (-122.418238738 37.805603742),eas_address_point
M442048,8,otc alterations permit,2013-11-07T00:00:00.000,0544,001A,2013-11-07T09:33:02.000,2013-11-07T09:54:09.000,2013-11-07T09:54:09.000,,issued,2013-11-07T09:54:09.000,1715,Union,St,94123,,,,,,1.0,N,Y,2.0,Marina,132345073780,2025-08-07T23:55:01.000,POINT (-122.427598063 37.797844154),eas_address_point
201311071432,8,otc alterations permit,2013-11-07T00:00:00.000,0792,007E,2013-11-07T15:12:12.000,2013-11-19T08:56:40.000,2013-11-19T08:56:40.000,2014-01-31T15:43:31.000,complete,2014-01-31T15:43:31.000,355,Fulton,St,94102,apartments,apartments,41.0,41.0,20000.0,20000.0,N,Y,5.0,Hayes Valley,132356081716,2025-08-07T23:55:01.000,POINT (-122.42261036 37.778555258),eas_address_point
201311071433,8,otc alterations permit,2013-11-07T00:00:00.000,4085,011,2013-11-07T15:17:05.000,2013-11-12T13:29:43.000,2013-11-12T13:29:43.000,2015-03-05T14:32:02.000,complete,2015-03-05T14:32:02.000,864,Florida,St,94110,1 family dwelling,1 family dwelling,1.0,1.0,80000.0,80000.0,N,Y,9.0,Mission,1323563169930,2025-08-07T23:55:01.000,POINT (-122.410855589 37.758071262),eas_address_point
201311071437,8,otc alterations permit,2013-11-07T00:00:00.000,1065,017,2013-11-07T15:32:37.000,2013-11-07T15:41:49.000,2013-11-07T15:41:49.000,2014-10-08T00:00:00.000,complete,2014-10-08T00:00:00.000,669,Spruce,St,94118,2 family dwelling,2 family dwelling,2.0,2.0,2000.0,2000.0,N,Y,2.0,Presidio Heights,1323565433738,2025-08-07T23:55:01.000,POINT (-122.453635292 37.782529877),eas_address_point
201311071438,8,otc alterations permit,2013-11-07T00:00:00.000,1466,050,2013-11-07T15:50:43.000,2013-11-08T07:40:02.000,2013-11-08T07:40:02.000,,issued,2013-11-08T07:40:02.000,430,35th,Av,94121,2 family dwelling,2 family dwelling,2.0,2.0,2500.0,2500.0,N,Y,1.0,Outer Richmond,1323566100944,2025-08-07T23:55:01.000,POINT (-122.495216789 37.780915161),eas_address_point
201311071439,8,otc alterations permit,2013-11-07T00:00:00.000,0500,016,2013-11-07T15:53:07.000,2013-11-20T14:22:43.000,2013-11-20T14:22:43.000,2014-01-24T12:44:00.000,complete,2014-01-24T12:44:00.000,1280,Lombard,St,94109,apartments,apartments,13.0,13.0,1500.0,1500.0,N,Y,3.0,Russian Hill,132356772065,2025-08-07T23:55:01.000,POINT (-122.422540314 37.801869825),eas_address_point
201311071440,8,otc alterations permit,2013-11-07T00:00:00.000,5556,019,2013-11-07T15:53:07.000,2013-11-12T09:03:55.000,2013-11-12T09:03:55.000,,issued,2013-11-12T09:03:55.000,162,Brewster,St,94110,1 family dwelling,1 family dwelling,1.0,1.0,6000.0,6000.0,N,Y,9.0,Bernal Heights,1323568386587,2025-08-07T23:55:01.000,POINT (-122.407399598 37.744103487),eas_address_point
201311071442,3,additions alterations or repairs,2013-11-07T00:00:00.000,1747,002,2013-11-07T16:06:13.000,2014-01-08T14:35:11.000,2014-01-08T09:42:58.000,,expired,2016-04-15T14:48:40.000,1209,03rd,Av,94122,apartments,apartments,5.0,5.0,60000.0,60000.0,N,Y,7.0,Inner Sunset,1323574404170,2025-08-07T23:55:01.000,POINT (-122.460284317 37.765918127),eas_address_point
201311071443,8,otc alterations permit,2013-11-07T00:00:00.000,4991,277,2013-11-07T16:15:12.000,2013-11-08T07:59:12.000,2013-11-08T07:59:12.000,2014-04-01T07:15:21.000,complete,2014-04-01T07:15:21.000,843,Jamestown,Av,94124,apartments,apartments,12.0,12.0,1.0,1.0,N,Y,10.0,Bayview Hunters Point,1323583436487,2025-08-07T23:55:01.000,POINT (-122.392222474 37.717174176),eas_address_point
201311071443,8,otc alterations permit,2013-11-07T00:00:00.000,4991,277,2013-11-07T16:15:12.000,2013-11-08T07:59:12.000,2013-11-08T07:59:12.000,2014-04-01T07:15:21.000,complete,2014-04-01T07:15:21.000,847,Jamestown,Av,94124,apartments,apartments,12.0,12.0,1.0,1.0,N,,10.0,Bayview Hunters Point,1323584436488,2025-08-07T23:55:01.000,POINT (-122.392222474 37.717174176),eas_address_point
201311071444,3,additions alterations or repairs,2013-11-07T00:00:00.000,1775,022,2013-11-07T16:21:12.000,2014-02-12T11:01:08.000,2014-01-21T09:36:31.000,2015-05-27T16:44:44.000,complete,2015-05-27T16:44:44.000,1391,20th,Av,94122,apartments,apartments,5.0,5.0,60000.0,60000.0,N,Y,4.0,Sunset/Parkside,1323581421673,2025-08-07T23:55:01.000,POINT (-122.478378046 37.761919132),eas_address_point
201311071445,3,additions alterations or repairs,2013-11-07T00:00:00.000,1570,015,2013-11-07T16:24:28.000,2014-01-17T12:40:28.000,2014-01-15T09:32:37.000,2014-09-08T00:00:00.000,complete,2014-09-08T00:00:00.000,640,28th,Av,94121,apartments,apartments,5.0,5.0,60000.0,60000.0,N,Y,1.0,Outer Richmond,1323582243475,2025-08-07T23:55:01.000,POINT (-122.487420266 37.77724645),eas_address_point
201311071446,8,otc alterations permit,2013-11-07T00:00:00.000,4991,277,2013-11-07T16:39:16.000,2013-11-08T07:56:33.000,2013-11-08T07:56:33.000,2014-04-01T07:26:22.000,complete,2014-04-01T07:26:22.000,843,Jamestown,Av,94124,apartments,apartments,8.0,8.0,1.0,1.0,N,Y,10.0,Bayview Hunters Point,1323585436487,2025-08-07T23:55:01.000,POINT (-122.392222474 37.717174176),eas_address_point
201311071446,8,otc alterations permit,2013-11-07T00:00:00.000,4991,277,2013-11-07T16:39:16.000,2013-11-08T07:56:33.000,2013-11-08T07:56:33.000,2014-04-01T07:26:22.000,complete,2014-04-01T07:26:22.000,847,Jamestown,Av,94124,apartments,apartments,8.0,8.0,1.0,1.0,N,,10.0,Bayview Hunters Point,1323586436488,2025-08-07T23:55:01.000,POINT (-122.392222474 37.717174176),eas_address_point
201311071447,8,otc alterations permit,2013-11-07T00:00:00.000,4991,277,2013-11-07T16:39:17.000,2013-11-08T07:55:19.000,2013-11-08T07:55:19.000,2014-04-01T07:27:56.000,complete,2014-04-01T07:27:56.000,843,Jamestown,Av,94124,apartments,apartments,11.0,11.0,1.0,1.0,N,Y,10.0,Bayview Hunters Point,1323587436487,2025-08-07T23:55:01.000,POINT (-122.392222474 37.717174176),eas_address_point
201311071447,8,otc alterations permit,2013-11-07T00:00:00.000,4991,277,2013-11-07T16:39:17.000,2013-11-08T07:55:19.000,2013-11-08T07:55:19.000,2014-04-01T07:27:56.000,complete,2014-04-01T07:27:56.000,847,Jamestown,Av,94124,apartments,apartments,11.0,11.0,1.0,1.0,N,,10.0,Bayview Hunters Point,1323588436488,2025-08-07T23:55:01.000,POINT (-122.392222474 37.717174176),eas_address_point
M441867,8,otc alterations permit,2013-11-07T00:00:00.000,0254,035,2013-11-07T08:22:35.000,2013-11-07T08:27:12.000,2013-11-07T08:27:12.000,,issued,2013-11-07T08:27:12.000,930,Pine,St,94108,,,,,,1.0,N,Y,3.0,Nob Hill,1323408233331,2025-08-07T23:55:01.000,POINT (-122.411313137 37.791068363),eas_address_point
M441887,8,otc alterations permit,2013-11-07T00:00:00.000,0581,013A,2013-11-07T08:34:42.000,2013-11-07T08:40:09.000,2013-11-07T08:40:09.000,,issued,2013-11-07T08:40:09.000,2295,Broadway,,94115,,,,,,1.0,N,Y,2.0,Pacific Heights,1323413360545,2025-08-07T23:55:01.000,POINT (-122.434693173 37.794046676),eas_address_point
M441907,8,otc alterations permit,2013-11-07T00:00:00.000,0038,016,2013-11-07T08:39:39.000,2013-11-07T08:47:25.000,2013-11-07T08:47:25.000,,issued,2013-11-07T08:47:25.000,184,Francisco,St,94133,,,,,,1.0,N,Y,3.0,North Beach,132341656390,2025-08-07T23:55:01.000,POINT (-122.40833612 37.80554887),eas_address_point
M441908,8,otc alterations permit,2013-11-07T00:00:00.000,0171,068,2013-11-07T08:40:08.000,2013-11-07T08:44:44.000,2013-11-07T08:44:44.000,,issued,2013-11-07T08:44:44.000,550,Davis,St,94111,,,,,,1.0,N,Y,3.0,Financial District/South Beach,1323417452534,2025-08-07T23:55:01.000,POINT (-122.398145116 37.797443678),eas_address_point
M441927,8,otc alterations permit,2013-11-07T00:00:00.000,0525,010,2013-11-07T08:40:41.000,2013-11-07T08:45:00.000,2013-11-07T08:45:00.000,,issued,2013-11-07T08:45:00.000,1340,Union,St,94109,,,,,,696.0,N,Y,3.0,Russian Hill,1323418494632,2025-08-07T23:55:01.000,POINT (-122.421426186 37.79919687),eas_address_point
M441927,8,otc alterations permit,2013-11-07T00:00:00.000,0525,010,2013-11-07T08:40:41.000,2013-11-07T08:45:00.000,2013-11-07T08:45:00.000,,issued,2013-11-07T08:45:00.000,1340,Union,St,94109,,,,,,696.0,N,,3.0,Russian Hill,1323419494633,2025-08-07T23:55:01.000,POINT (-122.421426186 37.79919687),eas_address_point
M441927,8,otc alterations permit,2013-11-07T00:00:00.000,0525,010,2013-11-07T08:40:41.000,2013-11-07T08:45:00.000,2013-11-07T08:45:00.000,,issued,2013-11-07T08:45:00.000,1338,Union,St,94109,,,,,,696.0,N,,3.0,Russian Hill,1323420494634,2025-08-07T23:55:01.000,POINT (-122.421426186 37.79919687),eas_address_point
M441947,8,otc alterations permit,2013-11-07T00:00:00.000,2028,030,2013-11-07T08:44:22.000,2013-11-07T08:49:25.000,2013-11-07T08:49:25.000,,issued,2013-11-07T08:49:25.000,1400,Noriega,St,94122,,,,,,1.0,N,Y,4.0,Sunset/Parkside,1323422122579,2025-08-07T23:55:01.000,POINT (-122.478830996 37.754395519),eas_address_point
M441967,8,otc alterations permit,2013-11-07T00:00:00.000,0601C,211,2013-11-07T08:47:25.000,2013-11-07T08:52:41.000,2013-11-07T08:52:41.000,,issued,2013-11-07T08:52:41.000,2008,Washington,St,94109,,,,,,1.0,N,Y,2.0,Pacific Heights,1323424435432,2025-08-07T23:55:01.000,POINT (-122.426912011 37.79281128),eas_address_point
M441968,8,otc alterations permit,2013-11-07T00:00:00.000,6745,060,2013-11-07T08:49:27.000,2013-11-07T08:53:21.000,2013-11-07T08:53:21.000,,issued,2013-11-07T08:53:21.000,2885,Diamond,St,94131,,,,,,1.0,N,Y,8.0,Glen Park,1323425211997,2025-08-07T23:55:01.000,POINT (-122.433836953 37.733771187),eas_address_point
M441987,8,otc alterations permit,2013-11-07T00:00:00.000,0740,014,2013-11-07T09:03:14.000,2013-11-07T11:33:14.000,2013-11-07T11:33:14.000,,issued,2013-11-07T11:33:14.000,706,Polk,St,94109,,,,,,1.0,N,Y,5.0,Tenderloin,1323482286993,2025-08-07T23:55:01.000,POINT (-122.419015568 37.783386926),eas_address_point
M441988,8,otc alterations permit,2013-11-07T00:00:00.000,0315,022,2013-11-07T09:03:57.000,2013-11-07T09:08:07.000,2013-11-07T09:08:07.000,,issued,2013-11-07T09:08:07.000,349,Geary,St,94102,,,,,,267.0,N,Y,3.0,Tenderloin,1323430494635,2025-08-07T23:55:01.000,POINT (-122.408929245 37.78714917),eas_address_point
M442007,8,otc alterations permit,2013-11-07T00:00:00.000,1474,020,2013-11-07T09:10:34.000,2013-11-07T09:13:05.000,2013-11-07T09:13:05.000,,issued,2013-11-07T09:13:05.000,34,Point Lobos,Av,94121,,,,,,1.0,N,Y,1.0,Outer Richmond,1323434101273,2025-08-07T23:55:01.000,POINT (-122.503647567 37.779961769),eas_address_point
M442050,8,otc alterations permit,2013-11-07T00:00:00.000,1548,023,2013-11-07T09:33:02.000,2013-11-07T09:54:51.000,2013-11-07T09:54:51.000,,issued,2013-11-07T09:54:51.000,400,Balboa,St,94118,,,,,,1.0,N,Y,1.0,Inner Richmond,1323452103848,2025-08-07T23:55:01.000,POINT (-122.463232405 37.777392584),eas_address_point
M442051,8,otc alterations permit,2013-11-07T00:00:00.000,0793,022,2013-11-07T09:33:02.000,2013-11-07T09:55:07.000,2013-11-07T09:55:07.000,,issued,2013-11-07T09:55:07.000,640,Octavia,St,94102,,,,,,1.0,N,Y,5.0,Hayes Valley,1323453237074,2025-08-07T23:55:01.000,POINT (-122.424635882 37.778210737),eas_address_point
